incident_id,zone_id,zone_name,latitude,longitude,incident_type,severity,timestamp
I01115,Z04,Velachery,12.955109,80.190976,Shelter Request,Moderate,2026-09-24 14:24:00
I01116,Z01,North Chennai,13.112387,80.280688,Shelter Request,High,2026-09-24 19:54:00
I01117,Z03,Adyar,12.999024,80.249485,Flooded Road,High,2026-09-24 08:40:00
I01118,Z01,North Chennai,13.110347,80.286961,Water Rescue,Low,2026-09-24 10:02:00
I01119,Z01,North Chennai,13.153967,80.244945,Water Rescue,High,2026-09-24 13:49:00
I01120,Z02,Central Chennai,13.079111,80.293964,Water Rescue,Moderate,2026-09-24 06:42:00
I01121,Z02,Central Chennai,13.086157,80.229379,Shelter Request,Moderate,2026-09-24 10:25:00
I01122,Z05,South-West Chennai,13.024372,80.170324,Medical Emergency,Moderate,2026-09-24 23:40:00
I01123,Z05,South-West Chennai,12.99213,80.199295,Shelter Request,Moderate,2026-09-24 06:44:00
I01124,Z03,Adyar,13.021948,80.27178,Shelter Request,Critical,2026-09-24 15:26:00
I01125,Z01,North Chennai,13.138835,80.274636,Household Evacuation,Critical,2026-09-24 23:02:00
I01126,Z02,Central Chennai,13.080488,80.270331,Flooded Road,Moderate,2026-09-24 13:02:00
I01127,Z05,South-West Chennai,13.043221,80.179821,Medical Emergency,High,2026-09-24 23:36:00
I01128,Z05,South-West Chennai,13.031361,80.176211,Medical Emergency,Moderate,2026-09-24 01:47:00
I01129,Z01,North Chennai,13.133962,80.303497,Water Rescue,Critical,2026-09-24 02:51:00
I01130,Z05,South-West Chennai,12.997338,80.14858,Flooded Road,Critical,2026-09-24 04:17:00
I01131,Z05,South-West Chennai,13.021565,80.177374,Shelter Request,Moderate,2026-09-24 11:09:00
I01132,Z05,South-West Chennai,13.017328,80.183096,Medical Emergency,High,2026-09-24 02:42:00
I01133,Z04,Velachery,12.982325,80.171653,Medical Emergency,Moderate,2026-09-24 06:55:00
I01134,Z03,Adyar,12.990787,80.25341,Flooded Road,Moderate,2026-09-24 04:00:00
I01135,Z01,North Chennai,13.094213,80.301792,Flooded Road,Low,2026-09-24 04:20:00
I01136,Z01,North Chennai,13.129169,80.273177,Medical Emergency,High,2026-09-24 15:04:00
I01137,Z05,South-West Chennai,13.005881,80.220406,Household Evacuation,High,2026-09-24 12:30:00
I01138,Z05,South-West Chennai,13.033815,80.18968,Flooded Road,High,2026-09-24 23:05:00
I01139,Z04,Velachery,12.982061,80.21741,Medical Emergency,High,2026-09-24 00:59:00
I01140,Z04,Velachery,12.973181,80.184152,Household Evacuation,Moderate,2026-09-24 10:53:00
I01141,Z04,Velachery,12.986589,80.202726,Water Rescue,High,2026-09-24 18:43:00
I01142,Z02,Central Chennai,13.087967,80.27138,Flooded Road,Moderate,2026-09-24 02:48:00
I01143,Z05,South-West Chennai,13.00595,80.20565,Household Evacuation,High,2026-09-24 13:42:00
I01144,Z03,Adyar,13.02558,80.25829,Flooded Road,Moderate,2026-09-24 13:23:00
I01145,Z01,North Chennai,13.129924,80.30112,Household Evacuation,High,2026-09-24 02:00:00
I01146,Z01,North Chennai,13.07509,80.273469,Household Evacuation,High,2026-09-24 13:15:00
I01147,Z03,Adyar,13.005291,80.223608,Household Evacuation,Moderate,2026-09-24 05:23:00
I01148,Z02,Central Chennai,13.08511,80.326391,Household Evacuation,High,2026-09-24 20:04:00
I01149,Z02,Central Chennai,13.082005,80.267232,Water Rescue,Low,2026-09-24 02:40:00
I01150,Z03,Adyar,13.049956,80.233366,Flooded Road,Moderate,2026-09-24 04:54:00
I01151,Z02,Central Chennai,13.063349,80.25691,Flooded Road,High,2026-09-24 11:23:00
I01152,Z01,North Chennai,13.129727,80.238738,Water Rescue,Moderate,2026-09-24 08:43:00
I01153,Z05,South-West Chennai,13.001856,80.166381,Flooded Road,Low,2026-09-24 15:00:00
I01154,Z05,South-West Chennai,12.993396,80.15388,Shelter Request,Low,2026-09-24 19:52:00
I01155,Z01,North Chennai,13.128183,80.263368,Medical Emergency,High,2026-09-24 02:31:00
I01156,Z02,Central Chennai,13.078803,80.273069,Flooded Road,Critical,2026-09-24 20:50:00
I01157,Z03,Adyar,13.00694,80.294543,Medical Emergency,High,2026-09-24 09:33:00
I01158,Z05,South-West Chennai,13.028977,80.17682,Flooded Road,Moderate,2026-09-24 01:59:00
I01159,Z05,South-West Chennai,13.008755,80.210052,Water Rescue,Critical,2026-09-24 11:17:00
I01160,Z03,Adyar,13.002012,80.265212,Household Evacuation,Low,2026-09-24 02:29:00
I01161,Z01,North Chennai,13.089424,80.285595,Water Rescue,Moderate,2026-09-24 06:43:00
I01162,Z01,North Chennai,13.11532,80.285175,Household Evacuation,High,2026-09-24 14:38:00
I01163,Z01,North Chennai,13.084037,80.28952,Flooded Road,Low,2026-09-24 05:34:00
I01164,Z01,North Chennai,13.076859,80.286441,Shelter Request,Moderate,2026-09-24 01:49:00
I01165,Z05,South-West Chennai,13.019136,80.1442,Flooded Road,High,2026-09-24 01:58:00
I01166,Z04,Velachery,12.982081,80.177486,Flooded Road,Critical,2026-09-24 13:20:00
I01167,Z04,Velachery,12.991939,80.254591,Shelter Request,High,2026-09-24 05:19:00
I01168,Z03,Adyar,13.006648,80.243831,Household Evacuation,Moderate,2026-09-24 18:37:00
I01169,Z02,Central Chennai,13.072738,80.298846,Household Evacuation,High,2026-09-24 11:10:00
I01170,Z04,Velachery,12.951773,80.226345,Shelter Request,High,2026-09-24 16:42:00
I01171,Z04,Velachery,13.010784,80.186898,Flooded Road,Moderate,2026-09-24 21:08:00
I01172,Z01,North Chennai,13.132921,80.299883,Water Rescue,High,2026-09-24 00:08:00
I01173,Z04,Velachery,13.002852,80.209148,Household Evacuation,High,2026-09-24 01:44:00
I01174,Z01,North Chennai,13.116515,80.288662,Shelter Request,High,2026-09-24 16:32:00
I01175,Z02,Central Chennai,13.091482,80.303589,Medical Emergency,High,2026-09-24 01:14:00
I01176,Z02,Central Chennai,13.094946,80.306464,Flooded Road,Moderate,2026-09-24 07:57:00
I01177,Z02,Central Chennai,13.084854,80.298399,Shelter Request,Low,2026-09-24 01:21:00
I01178,Z04,Velachery,13.001821,80.236029,Shelter Request,Moderate,2026-09-24 00:46:00
I01179,Z02,Central Chennai,13.059009,80.243102,Household Evacuation,Low,2026-09-24 04:56:00
I01180,Z05,South-West Chennai,12.99943,80.150666,Household Evacuation,Critical,2026-09-24 18:55:00
I01181,Z05,South-West Chennai,13.026472,80.163724,Flooded Road,High,2026-09-24 22:54:00
I01182,Z04,Velachery,12.983754,80.176326,Household Evacuation,Low,2026-09-24 19:39:00
I01183,Z03,Adyar,13.013035,80.235658,Shelter Request,Low,2026-09-24 21:56:00
I01184,Z05,South-West Chennai,13.046058,80.2282,Shelter Request,High,2026-09-24 02:59:00
I01185,Z04,Velachery,12.992726,80.264804,Medical Emergency,Moderate,2026-09-24 09:45:00
I01186,Z01,North Chennai,13.119381,80.274089,Flooded Road,Moderate,2026-09-24 06:26:00
I01187,Z01,North Chennai,13.093397,80.313103,Medical Emergency,Moderate,2026-09-24 13:25:00
I01188,Z05,South-West Chennai,13.017703,80.18258,Flooded Road,High,2026-09-24 16:15:00
I01189,Z02,Central Chennai,13.034095,80.29791,Flooded Road,Low,2026-09-24 10:55:00
I01190,Z05,South-West Chennai,13.024724,80.175081,Shelter Request,High,2026-09-24 13:21:00
I01191,Z01,North Chennai,13.081743,80.272433,Shelter Request,Critical,2026-09-24 11:54:00
I01192,Z02,Central Chennai,13.095482,80.245315,Flooded Road,High,2026-09-24 13:01:00
I01193,Z05,South-West Chennai,13.005693,80.195028,Medical Emergency,High,2026-09-24 12:47:00
I01194,Z02,Central Chennai,13.036957,80.264534,Household Evacuation,High,2026-09-24 03:00:00
I01195,Z02,Central Chennai,13.061154,80.259542,Flooded Road,Critical,2026-09-24 10:38:00
I01196,Z02,Central Chennai,13.045686,80.286202,Household Evacuation,High,2026-09-24 19:54:00
I01197,Z01,North Chennai,13.110592,80.290018,Shelter Request,High,2026-09-24 02:13:00
I01198,Z03,Adyar,13.027196,80.276441,Shelter Request,Low,2026-09-24 23:52:00
I01199,Z03,Adyar,13.031722,80.290689,Flooded Road,High,2026-09-24 21:16:00
I01200,Z05,South-West Chennai,12.997449,80.185678,Water Rescue,High,2026-09-24 21:37:00
I01201,Z01,North Chennai,13.124526,80.292085,Household Evacuation,High,2026-09-24 03:09:00
I01202,Z04,Velachery,12.974821,80.212088,Shelter Request,Moderate,2026-09-24 21:25:00
I01203,Z02,Central Chennai,13.067498,80.273259,Household Evacuation,Moderate,2026-09-24 11:14:00
I01204,Z02,Central Chennai,13.070843,80.268697,Flooded Road,High,2026-09-24 18:29:00
I01205,Z01,North Chennai,13.118409,80.302691,Flooded Road,Moderate,2026-09-24 14:46:00
I01206,Z02,Central Chennai,13.049994,80.247893,Household Evacuation,Moderate,2026-09-24 16:42:00
I01207,Z05,South-West Chennai,13.014977,80.141511,Household Evacuation,Low,2026-09-24 13:48:00
I01208,Z01,North Chennai,13.110411,80.298383,Household Evacuation,Moderate,2026-09-24 05:52:00
I01209,Z01,North Chennai,13.107003,80.317618,Shelter Request,Moderate,2026-09-24 15:13:00
I01210,Z01,North Chennai,13.123483,80.257727,Household Evacuation,High,2026-09-24 17:00:00
I01211,Z02,Central Chennai,13.072883,80.274442,Shelter Request,Moderate,2026-09-24 19:24:00
I01212,Z05,South-West Chennai,13.046105,80.172279,Flooded Road,Moderate,2026-09-24 07:08:00
I01213,Z03,Adyar,12.98078,80.224231,Water Rescue,High,2026-09-24 10:05:00
I01214,Z01,North Chennai,13.116092,80.285378,Household Evacuation,High,2026-09-24 12:34:00
I01215,Z01,North Chennai,13.129939,80.290673,Household Evacuation,Low,2026-09-24 02:30:00
I01216,Z05,South-West Chennai,13.011236,80.184814,Medical Emergency,Critical,2026-09-24 20:08:00
I01217,Z03,Adyar,13.029426,80.231849,Flooded Road,Moderate,2026-09-24 13:41:00
I01218,Z01,North Chennai,13.151892,80.303964,Shelter Request,Moderate,2026-09-24 11:08:00
I01219,Z02,Central Chennai,13.09,80.237291,Flooded Road,Moderate,2026-09-24 12:20:00
I01220,Z04,Velachery,12.990652,80.242315,Flooded Road,Low,2026-09-24 09:30:00
I01221,Z02,Central Chennai,13.094772,80.280806,Medical Emergency,Critical,2026-09-24 18:29:00
I01222,Z01,North Chennai,13.103032,80.298994,Flooded Road,Low,2026-09-24 06:40:00
I01223,Z03,Adyar,12.998206,80.257976,Household Evacuation,Moderate,2026-09-24 15:41:00
I01224,Z05,South-West Chennai,13.040798,80.203151,Medical Emergency,Critical,2026-09-24 16:34:00
I01225,Z02,Central Chennai,13.068812,80.275238,Medical Emergency,Moderate,2026-09-24 04:22:00
I01226,Z05,South-West Chennai,13.014099,80.167366,Medical Emergency,High,2026-09-24 04:56:00
I01227,Z03,Adyar,13.027152,80.244714,Household Evacuation,Moderate,2026-09-24 05:42:00
I01228,Z01,North Chennai,13.067743,80.291305,Household Evacuation,Critical,2026-09-24 04:24:00
I01229,Z03,Adyar,13.042797,80.271145,Household Evacuation,Moderate,2026-09-24 17:55:00
I01230,Z05,South-West Chennai,13.006554,80.169592,Medical Emergency,High,2026-09-24 16:27:00
I01231,Z03,Adyar,13.006627,80.277155,Medical Emergency,Moderate,2026-09-24 10:40:00
I01232,Z04,Velachery,12.970804,80.223565,Household Evacuation,Moderate,2026-09-24 18:52:00
I01233,Z04,Velachery,12.998286,80.217196,Household Evacuation,Critical,2026-09-24 03:11:00
I01234,Z04,Velachery,12.993447,80.187962,Medical Emergency,Low,2026-09-24 04:26:00
I01235,Z04,Velachery,12.995987,80.192116,Medical Emergency,Low,2026-09-24 09:17:00
I01236,Z05,South-West Chennai,13.016289,80.149927,Household Evacuation,Moderate,2026-09-24 06:25:00
I01237,Z03,Adyar,13.029712,80.250726,Household Evacuation,Critical,2026-09-24 05:07:00
I01238,Z05,South-West Chennai,13.031271,80.18546,Household Evacuation,High,2026-09-24 12:27:00
I01239,Z03,Adyar,13.036362,80.243492,Flooded Road,High,2026-09-24 15:28:00
I01240,Z01,North Chennai,13.132598,80.292883,Shelter Request,Moderate,2026-09-24 12:34:00
I01241,Z04,Velachery,12.956644,80.220254,Flooded Road,High,2026-09-24 19:48:00
I01242,Z03,Adyar,13.069332,80.252989,Flooded Road,High,2026-09-24 11:02:00
I01243,Z01,North Chennai,13.109374,80.3128,Flooded Road,Low,2026-09-24 02:54:00
I01244,Z03,Adyar,13.056172,80.258332,Flooded Road,Moderate,2026-09-24 10:27:00
I01245,Z03,Adyar,12.981828,80.237334,Shelter Request,High,2026-09-24 13:35:00
I01246,Z02,Central Chennai,13.07833,80.295483,Water Rescue,High,2026-09-24 10:29:00
I01247,Z03,Adyar,13.023106,80.23767,Flooded Road,High,2026-09-24 22:40:00
I01248,Z01,North Chennai,13.094912,80.305809,Household Evacuation,Moderate,2026-09-24 05:21:00
I01249,Z02,Central Chennai,13.073034,80.291644,Medical Emergency,Moderate,2026-09-24 17:03:00
I01250,Z04,Velachery,12.988904,80.204081,Medical Emergency,High,2026-09-24 08:57:00
I01251,Z02,Central Chennai,13.090256,80.230722,Medical Emergency,Critical,2026-09-24 02:26:00
I01252,Z05,South-West Chennai,13.018817,80.152853,Household Evacuation,Critical,2026-09-24 19:51:00
I01253,Z01,North Chennai,13.122035,80.290075,Household Evacuation,Low,2026-09-24 13:57:00
I01254,Z03,Adyar,12.982647,80.261776,Medical Emergency,Moderate,2026-09-24 11:49:00
I01255,Z02,Central Chennai,13.073643,80.297268,Shelter Request,High,2026-09-24 09:27:00
I01256,Z04,Velachery,13.006097,80.233221,Medical Emergency,Moderate,2026-09-24 08:05:00
I01257,Z03,Adyar,13.013138,80.242194,Household Evacuation,Critical,2026-09-24 17:24:00
I01258,Z04,Velachery,12.970424,80.233695,Medical Emergency,High,2026-09-24 18:37:00
I01259,Z02,Central Chennai,13.090033,80.311369,Medical Emergency,High,2026-09-24 21:01:00
I01260,Z02,Central Chennai,13.075037,80.267808,Household Evacuation,High,2026-09-24 02:03:00
I01261,Z04,Velachery,12.98382,80.221873,Shelter Request,Low,2026-09-24 00:50:00
I01262,Z03,Adyar,13.011035,80.252121,Household Evacuation,Critical,2026-09-24 10:37:00
I01263,Z03,Adyar,12.974891,80.228647,Shelter Request,Critical,2026-09-24 13:43:00
I01264,Z01,North Chennai,13.110476,80.269381,Flooded Road,Moderate,2026-09-24 16:20:00
I01265,Z04,Velachery,12.995612,80.211773,Shelter Request,Moderate,2026-09-24 07:49:00
I01266,Z03,Adyar,13.02112,80.282771,Household Evacuation,High,2026-09-24 14:05:00
I01267,Z03,Adyar,13.03031,80.248987,Household Evacuation,High,2026-09-24 02:14:00
I01268,Z03,Adyar,13.01104,80.258755,Flooded Road,High,2026-09-24 13:25:00
I01269,Z05,South-West Chennai,13.017484,80.169941,Household Evacuation,Critical,2026-09-24 14:06:00
I01270,Z02,Central Chennai,13.067888,80.277901,Medical Emergency,High,2026-09-24 09:27:00
I01271,Z05,South-West Chennai,12.98753,80.213727,Water Rescue,High,2026-09-24 03:49:00
I01272,Z02,Central Chennai,13.090957,80.27534,Flooded Road,High,2026-09-24 19:06:00
I01273,Z05,South-West Chennai,12.983099,80.174073,Shelter Request,Moderate,2026-09-24 04:31:00
I01274,Z03,Adyar,13.00263,80.23043,Medical Emergency,Critical,2026-09-24 07:55:00
I01275,Z05,South-West Chennai,13.014602,80.181496,Household Evacuation,Low,2026-09-24 20:55:00
I01276,Z04,Velachery,12.985844,80.24282,Flooded Road,High,2026-09-24 13:01:00
I01277,Z05,South-West Chennai,13.02207,80.176658,Flooded Road,High,2026-09-24 14:05:00
I01278,Z05,South-West Chennai,13.032448,80.175704,Flooded Road,Moderate,2026-09-24 20:43:00
I01279,Z05,South-West Chennai,12.991387,80.153404,Flooded Road,Low,2026-09-24 06:53:00
I01280,Z01,North Chennai,13.117135,80.29508,Flooded Road,High,2026-09-24 17:44:00
I01281,Z01,North Chennai,13.121883,80.282715,Shelter Request,Moderate,2026-09-24 02:07:00
I01282,Z03,Adyar,13.00542,80.272516,Household Evacuation,Moderate,2026-09-24 16:21:00
I01283,Z04,Velachery,12.979197,80.209329,Household Evacuation,Low,2026-09-24 20:18:00
I01284,Z02,Central Chennai,13.062447,80.27689,Water Rescue,Moderate,2026-09-24 16:35:00
I01285,Z01,North Chennai,13.131822,80.280236,Flooded Road,Moderate,2026-09-24 10:54:00
I01286,Z03,Adyar,13.019188,80.249839,Flooded Road,Moderate,2026-09-24 16:47:00
I01287,Z01,North Chennai,13.108005,80.302172,Shelter Request,Critical,2026-09-24 16:46:00
I01288,Z02,Central Chennai,13.045948,80.258256,Medical Emergency,Moderate,2026-09-24 12:14:00
I01289,Z03,Adyar,12.986539,80.268561,Household Evacuation,Critical,2026-09-24 02:32:00
I01290,Z03,Adyar,13.007195,80.270303,Household Evacuation,High,2026-09-24 11:12:00
I01291,Z04,Velachery,12.986522,80.182555,Flooded Road,Critical,2026-09-24 07:19:00
I01292,Z04,Velachery,12.976889,80.253559,Shelter Request,Low,2026-09-24 03:00:00
I01293,Z01,North Chennai,13.090941,80.251648,Household Evacuation,Low,2026-09-24 16:06:00
I01294,Z05,South-West Chennai,13.006828,80.221997,Medical Emergency,High,2026-09-24 16:40:00
I01295,Z03,Adyar,13.006341,80.264802,Shelter Request,High,2026-09-24 08:24:00
I01296,Z01,North Chennai,13.118621,80.262816,Medical Emergency,High,2026-09-24 00:41:00
I01297,Z04,Velachery,13.00063,80.211501,Medical Emergency,High,2026-09-24 09:56:00
I01298,Z04,Velachery,12.952568,80.223424,Household Evacuation,High,2026-09-24 18:06:00
I01299,Z04,Velachery,12.979234,80.254906,Household Evacuation,Moderate,2026-09-24 03:03:00
I01300,Z01,North Chennai,13.107601,80.322215,Household Evacuation,Low,2026-09-24 08:31:00
I01301,Z03,Adyar,13.008342,80.260898,Household Evacuation,High,2026-09-24 05:11:00
I01302,Z02,Central Chennai,13.100446,80.293333,Household Evacuation,Moderate,2026-09-24 10:42:00
I01303,Z02,Central Chennai,13.104186,80.25804,Household Evacuation,Moderate,2026-09-24 08:29:00
I01304,Z04,Velachery,12.982208,80.226738,Shelter Request,Moderate,2026-09-24 06:40:00
I01305,Z02,Central Chennai,13.115454,80.247975,Household Evacuation,High,2026-09-24 20:54:00
I01306,Z04,Velachery,12.98661,80.207439,Water Rescue,Critical,2026-09-24 15:01:00
I01307,Z04,Velachery,12.95094,80.196316,Household Evacuation,Low,2026-09-24 04:52:00
I01308,Z05,South-West Chennai,12.993501,80.171845,Flooded Road,High,2026-09-24 19:01:00
I01309,Z01,North Chennai,13.126997,80.28285,Household Evacuation,Low,2026-09-24 05:07:00
I01310,Z02,Central Chennai,13.087247,80.237109,Household Evacuation,Critical,2026-09-24 06:50:00
I01311,Z02,Central Chennai,13.073403,80.265396,Shelter Request,Moderate,2026-09-24 04:56:00
I01312,Z03,Adyar,12.960024,80.258149,Household Evacuation,Moderate,2026-09-24 15:01:00
I01313,Z01,North Chennai,13.148208,80.246389,Shelter Request,Low,2026-09-24 23:28:00
I01314,Z04,Velachery,13.019915,80.212785,Household Evacuation,High,2026-09-24 21:43:00
I01315,Z02,Central Chennai,13.090465,80.303552,Shelter Request,Critical,2026-09-24 10:47:00
I01316,Z02,Central Chennai,13.100667,80.266652,Water Rescue,Low,2026-09-24 22:04:00
I01317,Z01,North Chennai,13.101528,80.284147,Shelter Request,Critical,2026-09-24 11:23:00
I01318,Z04,Velachery,13.005519,80.172738,Medical Emergency,Moderate,2026-09-24 09:31:00
I01319,Z04,Velachery,12.96175,80.205596,Water Rescue,Critical,2026-09-24 12:24:00
I01320,Z04,Velachery,12.966168,80.19143,Shelter Request,Low,2026-09-24 12:18:00
I01321,Z05,South-West Chennai,13.020651,80.185541,Flooded Road,High,2026-09-24 09:11:00
I01322,Z05,South-West Chennai,13.04254,80.167497,Household Evacuation,Moderate,2026-09-24 18:25:00
I01323,Z01,North Chennai,13.075788,80.257141,Medical Emergency,Moderate,2026-09-24 03:22:00
I01324,Z02,Central Chennai,13.089827,80.227823,Flooded Road,Low,2026-09-24 01:40:00
I01325,Z01,North Chennai,13.083472,80.290562,Household Evacuation,High,2026-09-24 12:54:00
I01326,Z03,Adyar,12.987516,80.277739,Medical Emergency,Moderate,2026-09-24 02:00:00
I01327,Z02,Central Chennai,13.090632,80.270357,Water Rescue,Moderate,2026-09-24 06:13:00
I01328,Z04,Velachery,12.989825,80.230112,Household Evacuation,Critical,2026-09-24 15:00:00
I01329,Z02,Central Chennai,13.062719,80.275967,Flooded Road,Low,2026-09-24 21:14:00
I01330,Z04,Velachery,13.01743,80.208457,Household Evacuation,High,2026-09-24 12:17:00
I01331,Z03,Adyar,13.033628,80.228744,Flooded Road,High,2026-09-24 16:12:00
I01332,Z05,South-West Chennai,13.006768,80.158458,Household Evacuation,Moderate,2026-09-24 18:38:00
I01333,Z02,Central Chennai,13.077935,80.29561,Household Evacuation,High,2026-09-24 18:34:00
I01334,Z04,Velachery,13.001838,80.183049,Flooded Road,Low,2026-09-24 08:53:00
I01335,Z05,South-West Chennai,12.999163,80.141887,Water Rescue,High,2026-09-24 05:56:00
I01336,Z05,South-West Chennai,12.994015,80.158726,Medical Emergency,Low,2026-09-24 16:12:00
I01337,Z03,Adyar,13.010407,80.246665,Flooded Road,Low,2026-09-24 08:44:00
I01338,Z04,Velachery,12.989497,80.167945,Medical Emergency,High,2026-09-24 11:04:00
I01339,Z01,North Chennai,13.109991,80.312106,Medical Emergency,Critical,2026-09-24 11:35:00
I01340,Z04,Velachery,12.977258,80.19295,Medical Emergency,High,2026-09-24 10:10:00
