accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
6664,Chennai,Tamil Nadu,13.105195,80.188055,2025-04-05,23:00,23,Saturday,1,urban,5,0,rain,medium,32,medium,drunk driving,minor,4,4,0,,0.25
6671,Chennai,Tamil Nadu,13.107723,80.157639,2023-02-07,17:00,17,Tuesday,0,rural,2,1,rain,medium,27,low,poor road,major,1,1,1,,0.4
6679,Chennai,Tamil Nadu,12.906363,80.241672,2024-05-05,15:00,15,Sunday,1,urban,2,0,clear,high,39,high,drunk driving,minor,3,0,0,,0.3
6681,Chennai,Tamil Nadu,13.114218,80.196128,2024-01-26,19:00,19,Friday,0,rural,3,1,clear,high,20,high,weather,major,3,3,1,,0.45
6687,Chennai,Tamil Nadu,13.142006,80.215367,2024-11-19,8:00,8,Tuesday,0,urban,4,1,rain,medium,27,high,overspeeding,minor,4,0,1,,0.6
6692,Chennai,Tamil Nadu,12.819746,80.138439,2025-01-11,15:00,15,Saturday,1,rural,3,1,fog,low,39,medium,weather,minor,3,3,0,,0.45
6711,Chennai,Tamil Nadu,12.848401,80.135934,2024-11-14,2:00,2,Thursday,0,highway,5,0,clear,high,35,high,overspeeding,minor,1,0,0,,0.3
6713,Chennai,Tamil Nadu,13.059899,80.213344,2024-03-29,14:00,14,Friday,0,rural,3,1,clear,high,25,low,overspeeding,minor,5,3,0,,0.1
6720,Chennai,Tamil Nadu,12.845778,80.167839,2023-05-29,6:00,6,Monday,0,highway,6,0,clear,high,37,low,weather,major,1,0,0,,0.1
6723,Chennai,Tamil Nadu,13.011998,80.103842,2024-09-23,5:00,5,Monday,0,urban,4,0,fog,low,35,medium,distraction,minor,4,0,0,,0.45
6766,Chennai,Tamil Nadu,13.033226,80.136025,2024-07-20,4:00,4,Saturday,1,rural,2,1,rain,low,31,medium,drunk driving,minor,4,0,0,,0.45
6767,Chennai,Tamil Nadu,12.941019,80.24415,2024-04-27,18:00,18,Saturday,1,rural,4,1,fog,low,38,high,weather,minor,5,5,1,,0.8
6768,Chennai,Tamil Nadu,12.866485,80.223521,2022-03-12,16:00,16,Saturday,1,urban,2,0,clear,high,27,medium,distraction,major,3,3,0,,0.1
6775,Chennai,Tamil Nadu,12.924624,80.158824,2022-01-02,1:00,1,Sunday,1,rural,3,1,clear,high,39,low,distraction,fatal,4,4,0,,0.3
6789,Chennai,Tamil Nadu,13.083493,80.234633,2024-12-14,7:00,7,Saturday,1,urban,5,1,clear,high,25,medium,overspeeding,major,2,1,0,,0.1
6795,Chennai,Tamil Nadu,13.167691,80.243075,2024-02-10,14:00,14,Saturday,1,rural,5,0,fog,low,17,low,poor road,major,1,0,0,,0.45
6803,Chennai,Tamil Nadu,12.936386,80.241983,2024-09-20,12:00,12,Friday,0,rural,1,1,fog,low,28,medium,weather,fatal,2,2,0,,0.65
6809,Chennai,Tamil Nadu,13.017095,80.221562,2022-09-29,11:00,11,Thursday,0,highway,4,1,rain,medium,16,low,overspeeding,major,3,0,0,,0.25
6810,Chennai,Tamil Nadu,13.050938,80.281228,2022-02-09,23:00,23,Wednesday,0,highway,1,0,rain,low,23,medium,weather,minor,3,3,0,,0.45
6864,Chennai,Tamil Nadu,13.123045,80.148689,2025-02-01,12:00,12,Saturday,1,rural,1,0,rain,medium,33,medium,distraction,major,1,0,0,,0.25
6866,Chennai,Tamil Nadu,13.135944,80.135927,2023-11-15,19:00,19,Wednesday,0,highway,4,0,rain,medium,16,high,drunk driving,minor,5,5,1,,0.6
6869,Chennai,Tamil Nadu,13.063099,80.228853,2023-04-02,11:00,11,Sunday,1,rural,2,1,fog,low,31,low,drunk driving,minor,5,4,0,,0.45
6878,Chennai,Tamil Nadu,13.191588,80.183222,2024-07-15,13:00,13,Monday,0,urban,4,0,clear,high,32,high,distraction,fatal,4,4,0,,0.5
6879,Chennai,Tamil Nadu,12.810332,80.237123,2023-05-19,13:00,13,Friday,0,urban,1,0,fog,low,37,medium,weather,minor,2,0,0,,0.45
6887,Chennai,Tamil Nadu,12.92935,80.201991,2022-08-26,3:00,3,Friday,0,urban,4,0,clear,high,35,medium,overspeeding,minor,4,0,0,,0.1
6902,Chennai,Tamil Nadu,13.152273,80.264406,2023-10-17,21:00,21,Tuesday,0,urban,2,1,clear,high,29,low,poor road,minor,3,3,0,,0.1
6904,Chennai,Tamil Nadu,12.918477,80.208836,2023-10-05,12:00,12,Thursday,0,rural,3,0,rain,low,18,low,overspeeding,minor,2,1,0,,0.45
6909,Chennai,Tamil Nadu,12.901373,80.240392,2023-04-27,10:00,10,Thursday,0,rural,5,1,fog,low,17,medium,drunk driving,minor,1,1,1,,0.6
6922,Chennai,Tamil Nadu,12.94901,80.272534,2024-09-06,16:00,16,Friday,0,urban,6,1,fog,low,30,low,weather,fatal,3,3,0,,0.65
6923,Chennai,Tamil Nadu,13.123434,80.276577,2024-09-28,8:00,8,Saturday,1,highway,1,0,rain,medium,32,medium,distraction,minor,1,1,1,,0.4
6959,Chennai,Tamil Nadu,12.854779,80.217248,2022-06-03,14:00,14,Friday,0,rural,1,1,rain,medium,18,medium,drunk driving,major,2,2,0,,0.25
6974,Chennai,Tamil Nadu,12.957745,80.233285,2024-04-19,3:00,3,Friday,0,urban,6,1,rain,medium,20,medium,overspeeding,minor,3,1,0,,0.25
6981,Chennai,Tamil Nadu,12.882418,80.203158,2023-01-09,17:00,17,Monday,0,urban,6,0,rain,low,24,medium,poor road,major,5,2,1,,0.6
6982,Chennai,Tamil Nadu,12.80445,80.2964,2024-06-16,18:00,18,Sunday,1,urban,6,1,fog,low,27,high,drunk driving,minor,5,4,1,,0.8
6985,Chennai,Tamil Nadu,13.186402,80.120472,2022-01-08,1:00,1,Saturday,1,highway,5,0,rain,medium,34,low,weather,minor,1,0,0,,0.25
6989,Chennai,Tamil Nadu,13.107768,80.165562,2023-09-30,18:00,18,Saturday,1,highway,3,1,fog,low,17,high,drunk driving,fatal,2,2,1,,1.0
6991,Chennai,Tamil Nadu,13.191947,80.197908,2023-09-14,22:00,22,Thursday,0,rural,4,0,fog,low,16,high,weather,major,4,4,0,,0.65
6997,Chennai,Tamil Nadu,13.181448,80.12048,2022-05-15,4:00,4,Sunday,1,highway,5,1,clear,high,32,low,weather,minor,4,1,0,,0.1
7001,Chennai,Tamil Nadu,12.854975,80.142989,2023-07-21,12:00,12,Friday,0,rural,5,1,rain,medium,37,high,poor road,major,2,2,0,,0.45
7010,Chennai,Tamil Nadu,13.06439,80.236755,2023-08-12,1:00,1,Saturday,1,rural,2,1,fog,low,23,low,drunk driving,major,2,1,0,,0.45
7014,Chennai,Tamil Nadu,13.168757,80.164926,2024-12-22,23:00,23,Sunday,1,rural,5,1,clear,high,39,low,overspeeding,fatal,1,1,0,,0.3
7016,Chennai,Tamil Nadu,12.812753,80.191619,2022-12-29,11:00,11,Thursday,0,urban,1,1,fog,low,29,high,overspeeding,minor,5,4,0,,0.65
7017,Chennai,Tamil Nadu,12.904113,80.144893,2025-04-13,4:00,4,Sunday,1,rural,2,1,rain,low,19,low,overspeeding,fatal,3,3,0,,0.65
7020,Chennai,Tamil Nadu,12.824304,80.231344,2023-09-25,7:00,7,Monday,0,highway,2,1,fog,low,38,high,poor road,minor,1,0,0,,0.65
7022,Chennai,Tamil Nadu,12.889997,80.161407,2024-04-17,17:00,17,Wednesday,0,rural,3,0,rain,low,38,high,distraction,minor,3,3,1,,0.8
7025,Chennai,Tamil Nadu,12.838996,80.122011,2024-08-29,0:00,0,Thursday,0,rural,2,1,fog,low,21,low,distraction,minor,1,0,0,,0.45
7047,Chennai,Tamil Nadu,13.16345,80.183127,2022-05-29,4:00,4,Sunday,1,highway,6,0,rain,medium,28,low,drunk driving,fatal,4,4,0,,0.45
7050,Chennai,Tamil Nadu,12.957,80.144806,2023-01-16,23:00,23,Monday,0,rural,1,0,clear,high,16,low,overspeeding,major,2,2,0,,0.1
7058,Chennai,Tamil Nadu,13.124228,80.203327,2023-08-19,3:00,3,Saturday,1,urban,5,1,rain,medium,22,low,overspeeding,fatal,1,1,0,,0.45
7072,Chennai,Tamil Nadu,12.904834,80.288228,2023-03-21,14:00,14,Tuesday,0,rural,3,0,rain,medium,23,low,drunk driving,minor,5,3,0,,0.25
7096,Chennai,Tamil Nadu,12.977456,80.259942,2022-08-01,12:00,12,Monday,0,rural,5,0,clear,high,17,low,distraction,minor,1,1,0,,0.1
7104,Chennai,Tamil Nadu,13.138602,80.197139,2024-08-21,17:00,17,Wednesday,0,urban,4,0,fog,low,27,high,weather,major,1,0,1,,0.8
7115,Chennai,Tamil Nadu,12.892278,80.159791,2023-01-04,9:00,9,Wednesday,0,rural,1,0,rain,medium,22,medium,overspeeding,minor,3,0,1,,0.4
7122,Chennai,Tamil Nadu,12.809452,80.29079,2025-01-07,8:00,8,Tuesday,0,urban,3,0,rain,medium,22,high,weather,major,3,0,1,,0.6
7127,Chennai,Tamil Nadu,12.882826,80.13918,2024-06-11,0:00,0,Tuesday,0,rural,5,0,clear,high,28,low,drunk driving,major,1,1,0,,0.1
7131,Chennai,Tamil Nadu,12.814463,80.272871,2022-07-09,22:00,22,Saturday,1,urban,5,1,clear,high,27,low,distraction,minor,5,0,0,,0.1
7137,Chennai,Tamil Nadu,12.986297,80.109566,2022-05-19,18:00,18,Thursday,0,rural,2,0,rain,medium,31,high,overspeeding,minor,2,0,1,,0.6
7138,Chennai,Tamil Nadu,12.906044,80.187186,2022-07-24,21:00,21,Sunday,1,highway,4,0,fog,low,25,medium,distraction,minor,3,2,0,,0.45
7142,Chennai,Tamil Nadu,12.955207,80.154385,2023-02-24,5:00,5,Friday,0,urban,2,1,fog,low,36,high,weather,major,1,0,0,,0.65
7147,Chennai,Tamil Nadu,13.158059,80.111982,2025-02-24,6:00,6,Monday,0,urban,3,1,rain,low,40,medium,poor road,minor,5,2,0,,0.45
7150,Chennai,Tamil Nadu,12.829092,80.111005,2024-05-22,20:00,20,Wednesday,0,rural,2,1,clear,high,30,medium,overspeeding,fatal,4,4,0,,0.3
7157,Chennai,Tamil Nadu,13.134627,80.127923,2023-08-27,16:00,16,Sunday,1,rural,2,0,fog,low,33,medium,poor road,minor,5,3,0,,0.45
7166,Chennai,Tamil Nadu,13.156857,80.267444,2022-11-21,9:00,9,Monday,0,urban,1,0,rain,medium,30,high,poor road,minor,2,2,1,,0.6
7167,Chennai,Tamil Nadu,13.057524,80.252202,2025-03-23,18:00,18,Sunday,1,urban,4,0,rain,medium,16,high,poor road,fatal,5,5,1,,0.8
7171,Chennai,Tamil Nadu,13.195686,80.134903,2025-01-31,20:00,20,Friday,0,urban,5,1,rain,medium,33,medium,weather,major,4,0,0,,0.25
7181,Chennai,Tamil Nadu,12.906793,80.157973,2025-03-09,17:00,17,Sunday,1,urban,2,0,rain,low,28,high,distraction,fatal,2,2,1,,1.0
7190,Chennai,Tamil Nadu,13.016376,80.158952,2023-02-02,19:00,19,Thursday,0,urban,6,0,clear,high,15,medium,overspeeding,major,3,0,1,,0.25
7191,Chennai,Tamil Nadu,12.809695,80.198185,2024-04-18,17:00,17,Thursday,0,urban,6,0,rain,medium,28,medium,poor road,major,3,1,1,,0.4
7193,Chennai,Tamil Nadu,13.088205,80.282326,2024-08-09,2:00,2,Friday,0,highway,3,0,fog,low,31,medium,distraction,minor,5,3,0,,0.45
7195,Chennai,Tamil Nadu,13.166625,80.209667,2025-03-02,10:00,10,Sunday,1,rural,5,0,clear,high,19,high,drunk driving,minor,4,4,1,,0.45
7197,Chennai,Tamil Nadu,12.868244,80.287826,2023-08-12,22:00,22,Saturday,1,urban,1,1,rain,medium,28,low,drunk driving,minor,2,0,0,,0.25
7198,Chennai,Tamil Nadu,13.145045,80.284428,2023-03-04,4:00,4,Saturday,1,rural,4,1,fog,low,36,medium,overspeeding,minor,5,4,0,,0.45
7205,Chennai,Tamil Nadu,13.071848,80.173497,2023-05-28,5:00,5,Sunday,1,rural,6,0,clear,high,24,high,drunk driving,minor,5,2,0,,0.3
7206,Chennai,Tamil Nadu,13.038262,80.255106,2025-02-05,0:00,0,Wednesday,0,highway,2,0,rain,medium,39,high,drunk driving,major,3,1,0,,0.45
7212,Chennai,Tamil Nadu,12.950121,80.289708,2024-10-17,22:00,22,Thursday,0,urban,3,1,fog,low,36,medium,weather,minor,2,1,0,,0.45
7262,Chennai,Tamil Nadu,13.031737,80.137616,2023-10-14,7:00,7,Saturday,1,urban,6,1,clear,high,30,medium,drunk driving,major,1,1,0,,0.1
7264,Chennai,Tamil Nadu,12.908051,80.23863,2023-01-17,20:00,20,Tuesday,0,rural,3,1,clear,high,33,medium,distraction,minor,3,3,0,,0.1
7268,Chennai,Tamil Nadu,12.851095,80.281849,2022-11-21,11:00,11,Monday,0,rural,4,0,rain,medium,20,medium,weather,fatal,2,2,0,,0.45
7273,Chennai,Tamil Nadu,13.16156,80.241501,2022-07-19,22:00,22,Tuesday,0,rural,4,1,fog,low,39,medium,overspeeding,minor,4,4,0,,0.45
7281,Chennai,Tamil Nadu,13.148083,80.20526,2025-01-27,16:00,16,Monday,0,urban,4,0,fog,low,23,medium,poor road,major,2,0,0,,0.45
7288,Chennai,Tamil Nadu,12.861826,80.265206,2024-05-27,8:00,8,Monday,0,highway,2,0,rain,medium,34,high,distraction,minor,1,0,1,,0.6
7304,Chennai,Tamil Nadu,12.819469,80.255978,2024-07-03,4:00,4,Wednesday,0,highway,5,1,fog,low,26,low,weather,major,3,3,0,,0.45
7306,Chennai,Tamil Nadu,12.853384,80.231214,2023-04-11,11:00,11,Tuesday,0,highway,3,1,fog,low,15,low,overspeeding,major,2,1,0,,0.45
7308,Chennai,Tamil Nadu,13.067306,80.171061,2023-05-30,21:00,21,Tuesday,0,urban,2,1,fog,low,32,high,poor road,minor,5,2,0,,0.65
7322,Chennai,Tamil Nadu,13.07303,80.266979,2023-08-12,2:00,2,Saturday,1,rural,4,0,clear,high,40,low,drunk driving,major,4,1,0,,0.1
7333,Chennai,Tamil Nadu,12.905419,80.203586,2025-02-19,13:00,13,Wednesday,0,urban,6,0,clear,high,39,high,drunk driving,fatal,4,4,0,,0.5
7340,Chennai,Tamil Nadu,13.035763,80.184323,2022-08-19,17:00,17,Friday,0,rural,1,1,rain,medium,31,high,drunk driving,minor,1,0,1,,0.6
7347,Chennai,Tamil Nadu,12.964245,80.198068,2023-02-20,19:00,19,Monday,0,rural,2,0,rain,medium,20,low,weather,minor,5,3,1,,0.4
7349,Chennai,Tamil Nadu,13.178615,80.135975,2023-05-26,4:00,4,Friday,0,highway,5,0,rain,medium,21,low,overspeeding,fatal,2,2,0,,0.45
7351,Chennai,Tamil Nadu,13.12541,80.121223,2024-11-04,4:00,4,Monday,0,urban,3,0,fog,low,31,medium,weather,fatal,5,5,0,,0.65
7377,Chennai,Tamil Nadu,13.013712,80.226064,2024-02-22,19:00,19,Thursday,0,rural,5,1,clear,high,32,medium,distraction,minor,4,0,1,,0.25
7392,Chennai,Tamil Nadu,13.143461,80.193914,2022-10-05,10:00,10,Wednesday,0,highway,1,0,fog,low,15,high,drunk driving,major,1,1,1,,0.8
7394,Chennai,Tamil Nadu,13.030256,80.222256,2025-02-13,12:00,12,Thursday,0,highway,5,0,rain,medium,26,medium,poor road,minor,2,0,0,,0.25
7407,Chennai,Tamil Nadu,13.138137,80.13036,2022-08-19,11:00,11,Friday,0,urban,4,0,clear,high,34,medium,poor road,minor,3,0,0,,0.1
7408,Chennai,Tamil Nadu,12.873679,80.223603,2023-04-29,1:00,1,Saturday,1,highway,4,1,clear,high,39,low,poor road,minor,3,0,0,,0.1
7410,Chennai,Tamil Nadu,12.840835,80.165553,2024-07-04,9:00,9,Thursday,0,urban,1,0,fog,low,22,medium,drunk driving,fatal,4,4,1,,0.8
7420,Chennai,Tamil Nadu,13.029539,80.127951,2025-01-06,6:00,6,Monday,0,rural,4,0,clear,high,37,low,distraction,minor,5,2,0,,0.1
7441,Chennai,Tamil Nadu,13.18513,80.150369,2023-06-04,8:00,8,Sunday,1,rural,4,0,fog,low,35,high,weather,major,3,2,1,,0.8
7442,Chennai,Tamil Nadu,13.18451,80.114959,2024-04-10,20:00,20,Wednesday,0,highway,5,1,fog,low,16,low,weather,fatal,2,2,0,Eid,0.75
7444,Chennai,Tamil Nadu,12.999059,80.280725,2025-04-06,6:00,6,Sunday,1,rural,3,0,fog,low,16,low,weather,minor,4,2,0,,0.45
7446,Chennai,Tamil Nadu,13.101284,80.260183,2022-07-01,7:00,7,Friday,0,highway,5,1,fog,low,24,medium,poor road,minor,4,4,0,,0.45
7448,Chennai,Tamil Nadu,12.828066,80.192208,2024-09-15,7:00,7,Sunday,1,rural,5,0,clear,high,27,low,drunk driving,fatal,1,1,0,,0.3
7450,Chennai,Tamil Nadu,12.96312,80.141377,2022-08-06,11:00,11,Saturday,1,urban,6,1,rain,low,32,high,weather,major,3,0,0,,0.65
7453,Chennai,Tamil Nadu,13.113909,80.173946,2025-02-10,23:00,23,Monday,0,urban,4,1,clear,high,24,high,drunk driving,minor,1,1,0,,0.3
7455,Chennai,Tamil Nadu,13.004054,80.11084,2022-08-10,0:00,0,Wednesday,0,highway,1,0,rain,low,22,low,drunk driving,major,2,1,0,,0.45
7466,Chennai,Tamil Nadu,12.944178,80.167447,2022-04-14,8:00,8,Thursday,0,rural,5,1,rain,low,25,high,overspeeding,minor,2,2,1,,0.8
7508,Chennai,Tamil Nadu,13.133719,80.295573,2025-04-04,21:00,21,Friday,0,rural,2,1,fog,low,29,high,poor road,major,2,1,0,,0.65
7509,Chennai,Tamil Nadu,13.141473,80.199398,2022-09-30,4:00,4,Friday,0,urban,3,0,clear,high,18,low,drunk driving,fatal,5,5,0,,0.3
7510,Chennai,Tamil Nadu,12.980282,80.298751,2022-10-03,15:00,15,Monday,0,rural,2,0,fog,low,36,high,distraction,major,4,3,0,,0.65
7512,Chennai,Tamil Nadu,13.057374,80.206391,2023-06-26,2:00,2,Monday,0,urban,1,0,rain,medium,33,low,weather,minor,1,0,0,,0.25
7514,Chennai,Tamil Nadu,12.956114,80.273498,2025-02-03,7:00,7,Monday,0,urban,5,1,fog,low,33,low,overspeeding,minor,4,0,0,,0.45
7530,Chennai,Tamil Nadu,12.991872,80.159856,2022-12-21,6:00,6,Wednesday,0,highway,6,1,clear,high,27,medium,overspeeding,major,2,2,0,,0.1
7536,Chennai,Tamil Nadu,13.043795,80.214508,2022-05-31,7:00,7,Tuesday,0,urban,2,1,fog,low,35,high,distraction,fatal,5,5,0,,0.85
7559,Chennai,Tamil Nadu,12.861762,80.243284,2023-11-01,0:00,0,Wednesday,0,rural,6,0,clear,high,40,medium,overspeeding,major,2,1,0,,0.1
7577,Chennai,Tamil Nadu,13.199351,80.168794,2024-10-05,7:00,7,Saturday,1,rural,1,1,fog,low,38,medium,poor road,minor,2,1,0,,0.45
7582,Chennai,Tamil Nadu,12.897595,80.289252,2023-02-01,15:00,15,Wednesday,0,rural,1,1,fog,low,25,high,weather,minor,5,1,0,,0.65
7586,Chennai,Tamil Nadu,12.804229,80.13846,2023-01-15,13:00,13,Sunday,1,urban,3,0,clear,high,23,low,weather,minor,1,0,0,,0.1
7590,Chennai,Tamil Nadu,12.920291,80.22319,2023-01-25,14:00,14,Wednesday,0,rural,5,1,rain,medium,30,low,distraction,minor,3,3,0,,0.25
7594,Chennai,Tamil Nadu,12.833593,80.133836,2023-10-15,13:00,13,Sunday,1,rural,3,1,fog,low,22,high,distraction,minor,1,1,0,,0.65
7606,Chennai,Tamil Nadu,13.011138,80.257375,2023-05-20,19:00,19,Saturday,1,highway,1,0,clear,high,26,medium,poor road,minor,4,4,1,,0.25
7608,Chennai,Tamil Nadu,13.105337,80.260229,2023-10-13,2:00,2,Friday,0,urban,5,0,fog,low,31,medium,drunk driving,minor,1,1,0,,0.45
7621,Chennai,Tamil Nadu,12.846897,80.212079,2023-04-11,0:00,0,Tuesday,0,urban,2,1,rain,low,32,medium,poor road,minor,3,2,0,,0.45
7623,Chennai,Tamil Nadu,12.851676,80.255975,2024-05-09,22:00,22,Thursday,0,rural,2,0,rain,low,21,high,drunk driving,minor,5,4,0,,0.65
7634,Chennai,Tamil Nadu,12.812397,80.250604,2024-03-28,13:00,13,Thursday,0,urban,2,0,fog,low,26,low,distraction,fatal,2,2,0,,0.65
7652,Chennai,Tamil Nadu,12.827243,80.258172,2024-07-24,5:00,5,Wednesday,0,rural,3,1,fog,low,26,high,weather,major,4,4,0,,0.65
7653,Chennai,Tamil Nadu,13.028293,80.196907,2023-05-30,2:00,2,Tuesday,0,urban,3,0,rain,low,18,low,distraction,fatal,1,1,0,,0.65
7661,Chennai,Tamil Nadu,12.847954,80.110627,2024-08-09,10:00,10,Friday,0,urban,2,0,rain,low,22,high,poor road,minor,5,3,1,,0.8
7677,Chennai,Tamil Nadu,13.101919,80.266711,2022-03-25,12:00,12,Friday,0,highway,2,1,rain,medium,35,medium,distraction,major,2,1,0,,0.25
7683,Chennai,Tamil Nadu,13.043306,80.230541,2024-09-13,16:00,16,Friday,0,highway,4,1,clear,high,18,high,weather,fatal,5,5,0,,0.5
7688,Chennai,Tamil Nadu,12.823271,80.119758,2024-04-16,16:00,16,Tuesday,0,urban,6,0,rain,medium,15,medium,weather,fatal,3,3,0,,0.45
7691,Chennai,Tamil Nadu,13.106529,80.237467,2024-01-20,20:00,20,Saturday,1,rural,6,1,clear,high,40,medium,overspeeding,major,3,2,0,,0.1
7692,Chennai,Tamil Nadu,12.958101,80.253549,2024-10-16,20:00,20,Wednesday,0,highway,2,0,rain,medium,17,high,distraction,major,2,1,0,,0.45
7703,Chennai,Tamil Nadu,13.159884,80.213915,2024-10-05,8:00,8,Saturday,1,rural,3,0,rain,medium,40,low,overspeeding,major,2,2,1,,0.4
7710,Chennai,Tamil Nadu,12.987623,80.112318,2023-01-10,17:00,17,Tuesday,0,urban,3,1,clear,high,28,high,overspeeding,minor,3,3,1,,0.45
7724,Chennai,Tamil Nadu,13.176195,80.149357,2022-02-26,22:00,22,Saturday,1,rural,5,1,clear,high,16,low,overspeeding,minor,2,0,0,,0.1
7726,Chennai,Tamil Nadu,12.942369,80.162074,2022-08-13,21:00,21,Saturday,1,rural,1,0,fog,low,27,medium,weather,minor,5,1,0,,0.45
7736,Chennai,Tamil Nadu,12.884835,80.121577,2024-11-09,18:00,18,Saturday,1,highway,1,1,clear,high,30,high,drunk driving,minor,5,3,1,,0.45
7739,Chennai,Tamil Nadu,13.100044,80.224497,2022-10-14,9:00,9,Friday,0,highway,3,1,clear,high,18,high,overspeeding,minor,5,2,1,,0.45
7741,Chennai,Tamil Nadu,12.980086,80.151502,2024-03-21,19:00,19,Thursday,0,urban,1,0,clear,high,15,high,weather,minor,1,0,1,,0.45
7745,Chennai,Tamil Nadu,12.831805,80.239189,2023-08-04,2:00,2,Friday,0,highway,2,1,fog,low,22,low,poor road,minor,4,1,0,,0.45
7750,Chennai,Tamil Nadu,13.044704,80.25399,2023-12-14,1:00,1,Thursday,0,highway,1,0,fog,low,28,low,weather,minor,1,0,0,,0.45
7752,Chennai,Tamil Nadu,13.047579,80.260411,2022-01-31,19:00,19,Monday,0,rural,3,0,fog,low,23,high,distraction,major,4,3,1,,0.8
7773,Chennai,Tamil Nadu,13.000714,80.231601,2023-12-17,19:00,19,Sunday,1,urban,6,1,fog,low,22,high,drunk driving,minor,4,2,1,,0.8
7774,Chennai,Tamil Nadu,12.80441,80.275275,2023-01-10,13:00,13,Tuesday,0,rural,2,1,fog,low,39,medium,overspeeding,minor,5,4,0,,0.45
7791,Chennai,Tamil Nadu,12.911418,80.172785,2023-12-14,7:00,7,Thursday,0,highway,5,1,rain,low,38,medium,drunk driving,minor,5,1,0,,0.45
7796,Chennai,Tamil Nadu,12.981458,80.131912,2025-04-12,1:00,1,Saturday,1,urban,6,1,clear,high,35,high,poor road,major,2,2,0,,0.3
7801,Chennai,Tamil Nadu,13.069963,80.275715,2023-12-06,16:00,16,Wednesday,0,highway,2,1,rain,low,18,low,poor road,minor,4,2,0,,0.45
7823,Chennai,Tamil Nadu,13.02344,80.214437,2023-07-28,17:00,17,Friday,0,rural,1,0,fog,low,21,medium,distraction,major,3,0,1,,0.6
7835,Chennai,Tamil Nadu,13.076606,80.157968,2024-01-06,20:00,20,Saturday,1,rural,5,1,clear,high,22,low,distraction,minor,4,3,0,,0.1
7837,Chennai,Tamil Nadu,12.981348,80.253039,2022-01-13,15:00,15,Thursday,0,urban,5,0,rain,low,34,high,poor road,fatal,2,2,0,,0.85
7838,Chennai,Tamil Nadu,13.18836,80.181674,2022-10-21,17:00,17,Friday,0,highway,2,1,fog,low,29,medium,poor road,fatal,2,2,1,,0.8
7842,Chennai,Tamil Nadu,13.16598,80.174643,2023-07-28,20:00,20,Friday,0,highway,1,1,rain,low,27,low,distraction,minor,1,1,0,,0.45
7843,Chennai,Tamil Nadu,12.92145,80.107864,2024-09-10,14:00,14,Tuesday,0,highway,1,1,rain,low,21,low,drunk driving,minor,5,2,0,,0.45
7847,Chennai,Tamil Nadu,13.154324,80.286096,2023-05-04,0:00,0,Thursday,0,highway,4,1,fog,low,15,low,weather,major,1,0,0,,0.45
7851,Chennai,Tamil Nadu,13.184819,80.179146,2024-04-19,21:00,21,Friday,0,urban,3,1,fog,low,29,low,distraction,major,2,2,0,,0.45
7856,Chennai,Tamil Nadu,12.92456,80.1695,2024-11-14,1:00,1,Thursday,0,rural,5,1,rain,medium,15,low,poor road,major,5,4,0,,0.25
7857,Chennai,Tamil Nadu,13.137303,80.112927,2023-05-28,2:00,2,Sunday,1,urban,2,1,rain,medium,28,medium,weather,major,3,3,0,,0.25
7858,Chennai,Tamil Nadu,12.804088,80.191241,2022-03-12,0:00,0,Saturday,1,rural,3,1,fog,low,19,medium,poor road,major,3,0,0,,0.45
7860,Chennai,Tamil Nadu,13.15157,80.238062,2022-05-11,22:00,22,Wednesday,0,highway,3,1,rain,medium,35,high,distraction,major,3,1,0,,0.45
7870,Chennai,Tamil Nadu,13.196671,80.114744,2025-02-06,10:00,10,Thursday,0,urban,3,0,rain,low,23,medium,poor road,minor,4,4,1,,0.6
7872,Chennai,Tamil Nadu,12.827074,80.13191,2025-02-17,19:00,19,Monday,0,urban,4,1,clear,high,24,low,weather,minor,1,1,1,,0.25
7883,Chennai,Tamil Nadu,12.942687,80.173551,2023-07-04,3:00,3,Tuesday,0,highway,2,0,rain,low,40,low,drunk driving,minor,3,3,0,,0.45
7889,Chennai,Tamil Nadu,13.184485,80.191928,2024-12-07,23:00,23,Saturday,1,rural,6,1,rain,low,37,low,poor road,major,5,0,0,,0.45
7893,Chennai,Tamil Nadu,13.082649,80.236719,2022-10-03,17:00,17,Monday,0,urban,2,1,fog,low,20,high,poor road,fatal,1,1,1,,1.0
7907,Chennai,Tamil Nadu,13.042529,80.281697,2023-03-11,3:00,3,Saturday,1,rural,3,0,rain,low,38,low,drunk driving,fatal,5,5,0,,0.65
7908,Chennai,Tamil Nadu,13.131492,80.223459,2024-08-07,11:00,11,Wednesday,0,rural,2,1,fog,low,38,high,poor road,minor,2,2,0,,0.65
7909,Chennai,Tamil Nadu,13.166682,80.166906,2024-01-31,7:00,7,Wednesday,0,highway,5,1,clear,high,22,medium,distraction,major,1,1,0,,0.1
7911,Chennai,Tamil Nadu,12.992936,80.241523,2024-11-12,17:00,17,Tuesday,0,urban,6,0,rain,medium,16,medium,drunk driving,minor,1,0,1,,0.4
7912,Chennai,Tamil Nadu,12.912718,80.27314,2023-09-29,15:00,15,Friday,0,urban,4,1,clear,high,21,medium,weather,minor,4,0,0,,0.1
