road_id,from_zone,to_zone,from_lat,from_lon,to_lat,to_lon,distance_km,lanes,traffic_density,source_risk_score,road_status,water_depth_m,travel_time_min
R1253,Z03,Z04,12.97823,80.296513,12.829772,80.266893,8.0,6,medium,0.1,Open,0.09,21.0
R1254,Z05,Z05,13.123045,80.148689,13.035809,80.170197,8.0,3,medium,0.65,Open,0.11,20.0
R1255,Z04,Z05,12.898188,80.15184,12.996411,80.115814,8.0,3,low,0.25,Open,0.11,17.0
R1256,Z01,Z04,13.18632,80.138826,12.860095,80.242405,8.0,6,low,0.3,Open,0.06,16.0
R1257,Z05,Z04,13.150067,80.119374,12.955984,80.227487,8.0,1,medium,0.1,Open,0.06,19.0
R1258,Z04,Z03,12.863937,80.154696,12.939717,80.288367,8.0,4,medium,0.8,Open,0.08,23.0
R1259,Z04,Z04,12.898506,80.250275,12.881856,80.158849,8.0,2,medium,0.45,Open,0.03,22.0
R1260,Z04,Z01,12.892055,80.122731,13.101945,80.258583,8.0,3,medium,0.45,Open,0.01,23.0
R1261,Z04,Z04,12.861826,80.265206,12.869719,80.283277,2.53,3,medium,0.8,Open,0.07,6.0
R1262,Z04,Z03,12.842498,80.142717,13.007842,80.263724,8.0,3,medium,0.85,Open,0.1,22.0
R1263,Z04,Z04,12.828279,80.181377,12.915393,80.1335,8.0,6,high,0.45,Open,0.12,27.0
R1264,Z01,Z05,13.193955,80.193922,13.000316,80.142753,8.0,3,medium,0.6,Open,0.0,20.0
R1265,Z05,Z02,13.153794,80.125494,13.068834,80.22901,8.0,4,medium,0.45,Open,0.1,20.0
R1266,Z04,Z03,12.882682,80.172913,13.032946,80.298525,8.0,2,low,0.45,Open,0.11,15.0
R1267,Z04,Z01,12.887987,80.233219,13.167099,80.128024,8.0,3,high,0.6,Open,0.07,26.0
R1268,Z05,Z04,13.023442,80.159728,12.873311,80.104112,8.0,2,high,0.6,Open,0.02,24.0
R1269,Z04,Z05,12.942028,80.277695,12.987818,80.100186,8.0,3,high,0.65,Flooded,0.39,45.0
R1270,Z04,Z04,12.913429,80.231224,12.886495,80.169046,8.0,2,high,0.45,Open,0.09,29.0
R1271,Z03,Z03,12.993764,80.252691,12.998076,80.256593,0.78,1,high,0.8,Open,0.06,3.0
R1272,Z01,Z01,13.197436,80.237455,13.188415,80.16828,8.0,4,medium,0.4,Open,0.01,23.0
R1273,Z02,Z04,13.083493,80.234633,12.90234,80.177051,8.0,3,low,0.45,Open,0.03,16.0
R1274,Z01,Z01,13.143699,80.197399,13.186773,80.223555,6.83,1,high,0.25,Open,0.11,22.0
R1275,Z05,Z05,13.017884,80.180292,13.08506,80.150247,8.0,2,low,0.8,Open,0.03,14.0
R1276,Z04,Z01,12.801703,80.259737,13.18632,80.138826,8.0,3,medium,0.45,Open,0.05,22.0
R1277,Z04,Z04,12.86244,80.267736,12.859067,80.231287,4.63,5,medium,0.45,Open,0.09,13.0
R1278,Z01,Z04,13.118329,80.239739,12.92456,80.1695,8.0,3,high,0.25,Blocked,1.27,
R1279,Z05,Z01,13.106466,80.155149,13.167691,80.214004,8.0,4,medium,0.8,Open,0.03,20.0
R1280,Z01,Z01,13.117888,80.234359,13.135463,80.162444,8.0,5,low,0.6,Open,0.09,17.0
R1281,Z04,Z03,12.935045,80.150449,12.975701,80.277032,8.0,2,low,0.45,Open,0.04,18.0
R1282,Z04,Z04,12.898931,80.202202,12.845869,80.164399,8.0,3,high,0.45,Open,0.06,27.0
R1283,Z03,Z05,12.964571,80.275668,13.006747,80.155321,8.0,1,high,0.5,Open,0.03,32.0
R1284,Z04,Z01,12.821681,80.163466,13.183117,80.261954,8.0,5,high,0.8,Open,0.03,24.0
R1285,Z03,Z04,12.994773,80.254173,12.898973,80.124526,8.0,4,low,0.25,Open,0.09,15.0
R1286,Z04,Z02,12.924624,80.158824,13.088466,80.296021,8.0,3,low,0.25,Open,0.05,17.0
R1287,Z05,Z01,13.150376,80.129118,13.187635,80.248699,8.0,5,high,0.3,Open,0.07,28.0
R1288,Z04,Z04,12.898931,80.202202,12.815252,80.187181,8.0,5,high,0.25,Open,0.08,29.0
R1289,Z01,Z04,13.155419,80.169638,12.898188,80.15184,8.0,3,low,0.45,Open,0.05,17.0
R1290,Z05,Z03,13.00575,80.194874,13.03324,80.223743,5.28,2,medium,0.6,Open,0.02,15.0
R1291,Z02,Z04,13.067484,80.294152,12.838717,80.113583,8.0,5,low,0.1,Open,0.07,15.0
R1292,Z04,Z04,12.955984,80.227487,12.879715,80.276723,8.0,2,high,0.45,Open,0.11,24.0
R1293,Z04,Z04,12.875969,80.162546,12.849446,80.297604,8.0,6,medium,0.25,Open,0.06,19.0
R1294,Z05,Z01,13.067306,80.171061,13.167099,80.128024,8.0,3,medium,0.3,Open,0.08,19.0
R1295,Z04,Z04,12.925918,80.229733,12.86642,80.247011,8.0,1,low,0.25,Open,0.11,18.0
R1296,Z04,Z05,12.813072,80.283457,12.976348,80.167709,8.0,5,medium,0.4,Open,0.07,19.0
R1297,Z01,Z04,13.127236,80.250878,12.932201,80.171009,8.0,2,medium,0.45,Flooded,0.34,32.0
R1298,Z04,Z04,12.885723,80.240431,12.853482,80.29045,7.74,2,low,0.3,Open,0.07,15.0
R1299,Z04,Z01,12.968555,80.19417,13.171261,80.192267,8.0,3,high,0.3,Open,0.04,29.0
R1300,Z01,Z04,13.167547,80.144491,12.873369,80.104395,8.0,2,medium,0.45,Open,0.03,20.0
R1301,Z01,Z05,13.191555,80.225763,12.984628,80.119289,8.0,3,low,0.6,Open,0.09,18.0
R1302,Z05,Z01,13.004738,80.164282,13.188415,80.16828,8.0,4,high,0.1,Open,0.0,28.0
R1303,Z04,Z02,12.875314,80.169902,13.10602,80.241722,8.0,6,low,0.65,Open,0.01,18.0
R1304,Z05,Z01,13.052522,80.14345,13.159211,80.181916,8.0,4,high,0.45,Open,0.06,31.0
R1305,Z04,Z05,12.831533,80.116534,13.042058,80.148231,8.0,2,high,0.45,Open,0.04,26.0
R1306,Z05,Z05,13.128577,80.12399,13.134323,80.107228,2.26,2,high,0.45,Open,0.08,8.0
R1307,Z05,Z04,13.095613,80.101007,12.879819,80.276385,8.0,4,medium,0.4,Open,0.05,20.0
R1308,Z01,Z05,13.16312,80.183735,13.150376,80.129118,7.12,5,high,0.65,Open,0.01,23.0
R1309,Z04,Z04,12.820513,80.109017,12.831948,80.241758,8.0,5,low,0.8,Open,0.07,18.0
R1310,Z04,Z05,12.879819,80.276385,12.997024,80.172945,8.0,3,medium,0.45,Open,0.05,23.0
R1311,Z04,Z02,12.915393,80.1335,13.111716,80.222097,8.0,2,high,0.8,Open,0.08,24.0
R1312,Z01,Z04,13.150922,80.282123,12.822978,80.147682,8.0,3,medium,0.25,Open,0.09,21.0
R1313,Z04,Z01,12.886495,80.169046,13.132439,80.247215,8.0,3,medium,0.45,Open,0.01,18.0
R1314,Z04,Z02,12.803783,80.148517,13.097173,80.239414,8.0,1,medium,0.45,Open,0.07,22.0
R1315,Z05,Z02,13.171117,80.116406,13.088466,80.296021,8.0,3,medium,0.65,Open,0.07,21.0
R1316,Z04,Z04,12.916615,80.103924,12.902664,80.291512,8.0,2,high,0.45,Open,0.11,27.0
R1317,Z02,Z04,13.085225,80.269786,12.948804,80.158977,8.0,1,high,0.8,Open,0.1,31.0
R1318,Z02,Z01,13.08861,80.276669,13.195567,80.10394,8.0,4,medium,0.45,Open,0.08,22.0
R1319,Z01,Z04,13.177969,80.157725,12.912718,80.27314,8.0,4,medium,0.25,Open,0.05,24.0
R1320,Z04,Z04,12.947432,80.221219,12.874726,80.246613,8.0,2,high,0.45,Open,0.11,26.0
R1321,Z05,Z05,13.058756,80.195367,12.982524,80.127711,8.0,4,high,0.25,Open,0.11,31.0
R1322,Z05,Z01,13.051843,80.101492,13.132978,80.287781,8.0,5,medium,0.45,Open,0.06,22.0
R1323,Z04,Z04,12.886631,80.227444,12.908017,80.140963,8.0,1,medium,0.3,Open,0.09,20.0
R1324,Z01,Z01,13.198051,80.252289,13.149879,80.255234,6.69,1,medium,0.45,Open,0.1,17.0
R1325,Z04,Z03,12.957745,80.233285,13.03998,80.246692,8.0,3,high,0.4,Open,0.07,28.0
R1326,Z01,Z04,13.121636,80.23204,12.96427,80.196047,8.0,3,medium,0.45,Open,0.04,21.0
R1327,Z04,Z01,12.876382,80.267796,13.187635,80.248699,8.0,6,high,0.45,Open,0.1,26.0
R1328,Z04,Z05,12.928114,80.28121,13.042058,80.148231,8.0,1,high,0.65,Open,0.02,31.0
R1329,Z04,Z01,12.873977,80.170854,13.184974,80.224829,8.0,2,medium,0.65,Open,0.1,19.0
R1330,Z05,Z01,12.959496,80.116313,13.138892,80.2674,8.0,3,medium,0.45,Open,0.02,22.0
R1331,Z04,Z02,12.939459,80.12713,13.072331,80.216361,8.0,4,low,0.65,Open,0.08,15.0
R1332,Z04,Z01,12.869385,80.115294,13.161004,80.215234,8.0,2,low,0.45,Open,0.04,16.0
R1333,Z05,Z05,13.013129,80.169931,13.133708,80.133141,8.0,2,medium,0.45,Open,0.09,20.0
R1334,Z01,Z01,13.138966,80.216937,13.160877,80.217073,3.04,3,medium,0.45,Open,0.05,8.0
R1335,Z04,Z05,12.875933,80.268281,13.033398,80.120058,8.0,5,low,0.8,Open,0.1,18.0
R1336,Z05,Z03,12.997024,80.172945,13.03984,80.26039,8.0,3,medium,0.45,Open,0.03,22.0
R1337,Z04,Z02,12.945712,80.191529,13.058866,80.265862,8.0,2,low,0.85,Open,0.07,17.0
R1338,Z04,Z01,12.831948,80.241758,13.193623,80.18198,8.0,2,high,0.65,Open,0.12,29.0
R1339,Z04,Z04,12.867412,80.276954,12.836117,80.164574,8.0,5,high,0.1,Open,0.0,27.0
R1340,Z05,Z04,12.961216,80.143204,12.850446,80.128621,8.0,4,low,0.65,Open,0.09,17.0
R1341,Z04,Z04,12.879715,80.276723,12.867718,80.22025,7.32,5,medium,0.1,Open,0.11,20.0
R1342,Z04,Z04,12.945712,80.191529,12.999528,80.213555,7.97,2,medium,0.45,Open,0.08,21.0
R1343,Z01,Z05,13.167547,80.144491,13.047732,80.181312,8.0,3,medium,0.45,Open,0.09,22.0
R1344,Z03,Z05,13.005303,80.253336,13.008102,80.163526,8.0,2,high,0.45,Open,0.03,27.0
R1345,Z01,Z05,13.159443,80.154746,12.976348,80.167709,8.0,4,high,0.45,Open,0.08,28.0
R1346,Z02,Z01,13.068598,80.292772,13.173527,80.257474,8.0,2,high,0.45,Open,0.04,30.0
R1347,Z01,Z04,13.16312,80.183735,12.93666,80.280177,8.0,1,low,0.45,Open,0.11,14.0
R1348,Z01,Z05,13.12168,80.276868,13.144089,80.144206,8.0,2,medium,1.0,Open,0.02,23.0
R1349,Z05,Z05,13.014101,80.1717,13.072898,80.160243,8.0,2,high,0.45,Open,0.02,30.0
R1350,Z04,Z04,12.873679,80.223603,12.984553,80.200492,8.0,4,medium,0.45,Open,0.08,23.0
R1351,Z04,Z04,12.850497,80.230316,12.871119,80.154927,8.0,4,high,0.65,Open,0.03,31.0
R1352,Z03,Z05,12.985379,80.270569,13.046071,80.193047,8.0,3,high,0.8,Open,0.08,32.0
R1353,Z05,Z04,13.017884,80.180292,12.874065,80.280454,8.0,4,high,0.45,Open,0.05,30.0
R1354,Z04,Z04,12.866107,80.143929,12.964979,80.237874,8.0,2,medium,0.65,Open,0.05,20.0
R1355,Z05,Z05,13.05718,80.135709,13.086327,80.149168,4.39,4,medium,0.25,Open,0.04,13.0
R1356,Z04,Z02,12.87369,80.122421,13.088466,80.296021,8.0,4,low,0.45,Open,0.09,15.0
R1357,Z04,Z03,12.870341,80.234878,13.005303,80.253336,8.0,3,high,0.45,Open,0.01,32.0
R1358,Z01,Z04,13.158744,80.225029,12.880903,80.139741,8.0,1,high,0.4,Open,0.09,26.0
R1359,Z04,Z05,12.813072,80.283457,13.033398,80.120058,8.0,4,medium,0.5,Open,0.1,21.0
R1360,Z05,Z04,13.058339,80.10916,12.842498,80.142717,8.0,2,medium,0.25,Open,0.04,22.0
R1361,Z02,Z01,13.049683,80.244644,13.155419,80.169638,8.0,2,low,0.45,Open,0.05,19.0
R1362,Z05,Z05,13.110512,80.108746,13.03233,80.157759,8.0,3,medium,0.6,Open,0.04,23.0
R1363,Z03,Z01,12.935516,80.290446,13.161004,80.215234,8.0,5,medium,0.6,Open,0.07,20.0
R1364,Z04,Z05,12.842498,80.142717,12.99838,80.191239,8.0,5,medium,0.8,Open,0.07,20.0
R1365,Z04,Z01,12.934501,80.248979,13.098904,80.299763,8.0,4,high,0.1,Open,0.07,25.0
R1366,Z05,Z04,13.10537,80.152945,12.928527,80.244401,8.0,4,high,0.25,Open,0.02,32.0
R1367,Z02,Z02,13.044535,80.250072,13.043664,80.258363,1.05,2,low,0.1,Open,0.04,2.0
R1368,Z03,Z05,12.97823,80.296513,13.106466,80.155149,8.0,4,low,0.45,Open,0.12,18.0
R1369,Z01,Z03,13.195001,80.229505,12.988869,80.247665,8.0,2,medium,0.65,Open,0.04,21.0
R1370,Z04,Z04,12.916615,80.103924,12.80441,80.275275,8.0,3,low,0.45,Open,0.11,17.0
R1371,Z05,Z02,13.081496,80.105161,13.080144,80.20682,8.0,3,low,0.65,Open,0.04,15.0
R1372,Z04,Z04,12.800172,80.202976,12.869193,80.188647,8.0,2,low,0.8,Open,0.04,15.0
R1373,Z05,Z01,13.006747,80.155321,13.177969,80.157725,8.0,3,low,0.1,Open,0.07,18.0
R1374,Z04,Z04,12.956086,80.245675,12.9767,80.23682,3.07,4,medium,0.45,Open,0.06,8.0
R1375,Z05,Z05,13.000316,80.142753,13.154714,80.110486,8.0,6,medium,0.1,Open,0.06,20.0
R1376,Z02,Z04,13.1071,80.190945,12.866139,80.12884,8.0,2,high,0.45,Open,0.11,28.0
R1377,Z01,Z01,13.177969,80.157725,13.129933,80.280226,8.0,2,low,0.1,Open,0.11,17.0
R1378,Z04,Z02,12.842879,80.206219,13.085225,80.269786,8.0,5,medium,0.45,Open,0.0,23.0
R1379,Z04,Z01,12.925918,80.229733,13.106815,80.243752,8.0,2,medium,0.65,Open,0.05,20.0
R1380,Z01,Z05,13.160185,80.204003,13.012291,80.101907,8.0,5,medium,0.3,Open,0.02,19.0
R1381,Z04,Z04,12.846897,80.212079,12.804397,80.225323,6.13,5,low,0.45,Open,0.09,14.0
R1382,Z05,Z05,13.085224,80.162401,13.035809,80.170197,6.93,3,low,0.65,Open,0.01,16.0
R1383,Z04,Z04,12.877906,80.154973,12.918477,80.208836,8.0,1,medium,0.45,Open,0.09,24.0
R1384,Z04,Z05,12.95374,80.246025,13.058442,80.119815,8.0,2,medium,0.65,Open,0.05,21.0
R1385,Z04,Z05,12.964245,80.198068,13.009203,80.153276,8.0,4,low,0.1,Open,0.06,16.0
R1386,Z04,Z04,12.87369,80.122421,12.961039,80.232411,8.0,4,low,0.85,Open,0.06,15.0
R1387,Z04,Z03,12.938806,80.18724,13.007842,80.263724,8.0,3,medium,0.65,Open,0.08,23.0
R1388,Z04,Z01,12.936386,80.241983,13.135463,80.162444,8.0,3,medium,0.45,Open,0.01,22.0
R1389,Z04,Z04,12.906455,80.268365,12.95374,80.246025,7.14,4,high,0.45,Open,0.08,27.0
R1390,Z01,Z05,13.147743,80.284721,12.997024,80.172945,8.0,2,medium,0.8,Open,0.04,23.0
R1391,Z01,Z03,13.160828,80.197208,12.980328,80.276252,8.0,4,medium,0.45,Open,0.09,22.0
R1392,Z01,Z04,13.187635,80.248699,12.908017,80.140963,8.0,3,medium,0.1,Open,0.05,20.0
R1393,Z04,Z04,12.894591,80.133396,12.823357,80.202126,8.0,1,medium,0.1,Open,0.11,18.0
R1394,Z04,Z04,12.850446,80.128621,12.979682,80.215126,8.0,4,medium,0.65,Blocked,0.81,
R1395,Z05,Z04,12.945861,80.117513,12.876382,80.267796,8.0,4,medium,0.25,Open,0.09,23.0
R1396,Z05,Z05,13.142073,80.140791,13.049983,80.218772,8.0,2,medium,0.1,Open,0.08,23.0
R1397,Z05,Z04,12.961216,80.143204,13.00938,80.222105,8.0,5,medium,0.1,Open,0.08,21.0
R1398,Z04,Z03,12.851427,80.162817,12.998076,80.256593,8.0,3,medium,0.25,Open,0.09,23.0
R1399,Z04,Z05,12.867469,80.25476,12.982524,80.127711,8.0,4,medium,0.65,Open,0.11,20.0
R1400,Z04,Z04,12.874424,80.27908,12.808191,80.293183,8.0,5,low,0.45,Open,0.06,18.0
R1401,Z05,Z05,13.079678,80.115897,12.99717,80.150724,8.0,2,low,0.8,Open,0.1,15.0
R1402,Z05,Z03,13.028309,80.212614,13.025153,80.290321,8.0,5,low,0.1,Open,0.07,19.0
R1403,Z04,Z05,12.934501,80.248979,13.06505,80.182482,8.0,3,low,0.8,Open,0.12,17.0
R1404,Z05,Z05,12.990756,80.164036,12.982524,80.127711,4.73,4,high,0.65,Flooded,0.2,33.0
R1405,Z05,Z04,13.154714,80.110486,12.876382,80.267796,8.0,2,low,0.45,Open,0.12,18.0
R1406,Z05,Z05,12.957,80.144806,13.081975,80.182263,8.0,6,medium,0.45,Open,0.03,22.0
R1407,Z05,Z04,13.101572,80.122991,12.800172,80.202976,8.0,2,low,0.45,Open,0.11,19.0
R1408,Z04,Z05,12.899405,80.273684,13.042058,80.148231,8.0,4,medium,0.25,Open,0.1,21.0
R1409,Z05,Z05,13.027294,80.149223,12.946222,80.113415,8.0,4,high,0.1,Open,0.04,30.0
R1410,Z04,Z02,12.810145,80.159297,13.066581,80.280339,8.0,4,medium,0.65,Open,0.08,23.0
R1411,Z01,Z02,13.142228,80.220438,13.09037,80.256853,8.0,3,high,0.65,Open,0.11,27.0
R1412,Z04,Z04,12.869193,80.188647,12.886495,80.169046,3.45,1,medium,0.45,Open,0.09,8.0
R1413,Z05,Z05,13.134195,80.148608,13.039335,80.202324,8.0,2,high,0.8,Open,0.01,28.0
R1414,Z05,Z05,12.99902,80.15525,12.986734,80.15425,1.71,4,medium,0.45,Open,0.09,4.0
R1415,Z04,Z04,12.803783,80.148517,12.869171,80.161093,8.0,5,low,0.55,Open,0.05,18.0
R1416,Z01,Z01,13.128612,80.230974,13.161004,80.215234,4.91,3,low,0.45,Open,0.03,11.0
R1417,Z01,Z04,13.171261,80.192267,12.817928,80.195278,8.0,4,low,0.45,Open,0.04,16.0
R1418,Z05,Z04,13.046763,80.11623,12.874726,80.246613,8.0,4,high,1.0,Open,0.0,25.0
R1419,Z01,Z04,13.191947,80.197908,12.907477,80.287235,8.0,3,high,0.65,Open,0.09,24.0
R1420,Z01,Z04,13.16312,80.183735,12.92456,80.1695,8.0,3,medium,0.55,Open,0.08,22.0
R1421,Z04,Z04,12.820513,80.109017,12.978496,80.241726,8.0,4,medium,0.45,Open,0.1,21.0
R1422,Z01,Z01,13.149515,80.200354,13.114273,80.249777,7.93,5,low,0.1,Open,0.11,17.0
R1423,Z01,Z01,13.138015,80.18599,13.166652,80.263692,8.0,2,high,0.25,Open,0.09,26.0
R1424,Z05,Z05,12.998466,80.126253,13.138899,80.10353,8.0,3,medium,0.45,Open,0.07,23.0
R1425,Z04,Z04,12.807663,80.111806,12.901635,80.280697,8.0,4,medium,0.6,Open,0.08,22.0
R1426,Z05,Z04,13.118581,80.15622,12.956672,80.252997,8.0,1,medium,0.25,Open,0.09,19.0
R1427,Z02,Z03,13.080749,80.244853,12.999059,80.280725,8.0,2,medium,0.8,Open,0.09,21.0
R1428,Z05,Z01,13.120184,80.152847,13.159211,80.181916,6.54,2,high,0.45,Open,0.08,25.0
R1429,Z04,Z01,12.917935,80.266571,13.158031,80.28661,8.0,2,low,0.3,Flooded,0.43,26.0
R1430,Z01,Z05,13.173527,80.257474,13.009203,80.153276,8.0,3,medium,0.65,Open,0.07,23.0
R1431,Z01,Z04,13.174765,80.208693,12.938726,80.155003,8.0,2,low,0.65,Open,0.07,16.0
R1432,Z04,Z05,12.85634,80.186779,13.112555,80.102129,8.0,4,high,0.8,Open,0.06,28.0
R1433,Z04,Z01,12.815513,80.200707,13.188013,80.109279,8.0,3,medium,0.45,Open,0.01,21.0
R1434,Z04,Z04,12.852457,80.292709,12.958422,80.16674,8.0,3,medium,0.45,Open,0.01,22.0
R1435,Z03,Z04,13.03915,80.231203,12.902775,80.19886,8.0,6,high,0.1,Open,0.07,30.0
R1436,Z04,Z05,12.838717,80.113583,12.956083,80.12766,8.0,3,low,0.1,Open,0.06,19.0
R1437,Z01,Z02,13.197436,80.237455,13.100713,80.196343,8.0,2,medium,0.45,Open,0.09,19.0
R1438,Z01,Z01,13.132439,80.247215,13.195001,80.229505,8.0,4,medium,0.8,Open,0.01,19.0
R1439,Z01,Z04,13.181225,80.265065,12.912718,80.27314,8.0,2,medium,0.1,Open,0.11,24.0
R1440,Z03,Z01,12.998433,80.292821,13.182381,80.180205,8.0,1,medium,0.45,Open,0.02,20.0
R1441,Z04,Z01,12.934501,80.248979,13.175849,80.24361,8.0,3,medium,0.45,Open,0.11,22.0
R1442,Z04,Z04,12.979682,80.215126,12.829092,80.111005,8.0,3,high,0.45,Open,0.1,27.0
R1443,Z04,Z01,12.894296,80.251977,13.14766,80.239653,8.0,4,medium,0.45,Open,0.07,20.0
R1444,Z05,Z05,12.965027,80.149211,13.057219,80.184551,8.0,3,medium,0.45,Open,0.08,22.0
R1445,Z05,Z03,12.94063,80.113955,12.994286,80.270301,8.0,2,medium,0.85,Open,0.11,22.0
R1446,Z05,Z02,13.017884,80.180292,13.062826,80.282181,8.0,3,medium,0.8,Open,0.09,19.0
R1447,Z05,Z01,13.008078,80.132941,13.118329,80.239739,8.0,1,medium,0.5,Open,0.03,21.0
R1448,Z04,Z05,12.934501,80.248979,13.110512,80.108746,8.0,4,medium,0.45,Open,0.01,21.0
R1449,Z04,Z05,12.906363,80.241672,13.094786,80.130328,8.0,5,high,0.3,Open,0.03,30.0
R1450,Z04,Z03,12.840434,80.180347,12.993764,80.252691,8.0,4,high,0.65,Open,0.03,31.0
R1451,Z02,Z01,13.067617,80.271861,13.160828,80.197208,8.0,6,high,0.65,Open,0.03,25.0
R1452,Z01,Z04,13.186773,80.223555,12.800782,80.185838,8.0,2,low,0.25,Open,0.02,16.0
R1453,Z02,Z04,13.049683,80.244644,12.851092,80.2815,8.0,1,high,0.25,Open,0.03,27.0
R1454,Z01,Z03,13.118676,80.26437,13.01833,80.254082,8.0,3,low,1.0,Open,0.11,15.0
R1455,Z04,Z02,12.964979,80.237874,13.050938,80.281228,8.0,5,high,0.65,Open,0.08,27.0
R1456,Z05,Z04,13.112555,80.102129,12.911418,80.120296,8.0,4,medium,0.65,Open,0.11,18.0
R1457,Z05,Z04,13.095613,80.101007,12.803447,80.190025,8.0,5,high,0.45,Open,0.04,26.0
R1458,Z03,Z03,12.96236,80.293919,12.966488,80.267471,3.39,1,medium,0.45,Open,0.06,9.0
R1459,Z01,Z05,13.147743,80.284721,13.120184,80.152847,8.0,4,high,0.3,Open,0.02,25.0
R1460,Z04,Z03,12.812906,80.225267,12.972795,80.264881,8.0,3,low,0.25,Open,0.06,17.0
R1461,Z04,Z04,12.87751,80.143024,12.884835,80.121577,2.89,2,medium,0.1,Blocked,0.9,
R1462,Z03,Z03,12.967702,80.295155,13.005312,80.260723,6.79,3,high,0.45,Open,0.1,24.0
R1463,Z01,Z05,13.162541,80.20427,13.02344,80.214437,8.0,2,low,0.3,Open,0.08,17.0
R1464,Z04,Z04,12.909653,80.186383,12.839494,80.177933,8.0,2,medium,0.25,Open,0.06,20.0
R1465,Z03,Z03,13.024906,80.246376,13.005312,80.260723,3.27,4,medium,0.1,Open,0.11,8.0
R1466,Z05,Z01,13.123045,80.148689,13.170822,80.195504,8.0,6,low,0.25,Open,0.06,18.0
R1467,Z04,Z03,12.830404,80.226647,13.026355,80.287258,8.0,1,high,0.8,Open,0.07,25.0
R1468,Z04,Z01,12.842879,80.206219,13.197038,80.200628,8.0,1,medium,0.1,Open,0.07,19.0
R1469,Z04,Z01,12.853482,80.29045,13.181225,80.265065,8.0,5,medium,0.45,Open,0.05,19.0
R1470,Z01,Z04,13.188021,80.110035,12.865666,80.225481,8.0,4,low,0.8,Open,0.09,15.0
R1471,Z04,Z04,12.874424,80.27908,12.909653,80.186383,8.0,2,medium,0.45,Open,0.06,21.0
R1472,Z05,Z04,13.106089,80.162482,12.886495,80.169046,8.0,3,medium,0.6,Open,0.06,23.0
R1473,Z04,Z05,12.874424,80.27908,13.001131,80.131695,8.0,2,high,0.45,Open,0.05,26.0
R1474,Z04,Z05,12.851676,80.255975,13.134769,80.107958,8.0,4,high,0.1,Open,0.07,29.0
R1475,Z01,Z01,13.184485,80.191928,13.103774,80.258784,8.0,4,low,0.3,Open,0.01,15.0
R1476,Z05,Z03,13.081975,80.182263,13.009107,80.261191,8.0,2,low,0.45,Open,0.03,16.0
R1477,Z04,Z01,12.873404,80.139849,13.174765,80.208693,8.0,3,high,0.1,Open,0.08,30.0
R1478,Z04,Z04,12.863937,80.154696,12.80424,80.244675,8.0,2,low,0.45,Open,0.06,17.0
R1479,Z04,Z04,12.894296,80.251977,12.971146,80.213738,8.0,4,medium,0.45,Open,0.06,20.0
R1480,Z03,Z05,13.00679,80.285834,13.158059,80.111982,8.0,2,medium,0.25,Open,0.04,20.0
R1481,Z03,Z03,13.032946,80.298525,12.985379,80.270569,7.48,4,medium,0.3,Open,0.06,19.0
R1482,Z04,Z05,12.932201,80.171009,13.049995,80.128536,8.0,3,high,0.3,Flooded,0.32,49.0
R1483,Z04,Z02,12.925918,80.229733,13.050938,80.281228,8.0,1,medium,0.45,Open,0.04,22.0
R1484,Z01,Z01,13.137073,80.212321,13.184485,80.191928,7.06,3,low,0.45,Open,0.03,14.0
R1485,Z04,Z04,12.874065,80.280454,12.943812,80.259902,8.0,5,low,0.6,Open,0.09,15.0
R1486,Z04,Z04,12.976507,80.195901,12.888891,80.251456,8.0,2,low,0.1,Open,0.09,17.0
R1487,Z04,Z05,12.92935,80.201991,13.109903,80.151201,8.0,3,medium,0.45,Open,0.07,23.0
R1488,Z05,Z01,13.138899,80.10353,13.163468,80.170432,8.0,1,low,0.25,Open,0.05,17.0
R1489,Z04,Z04,12.902664,80.291512,12.851092,80.2815,7.27,4,low,0.25,Open,0.12,14.0
R1490,Z04,Z04,12.956086,80.245675,12.831183,80.13847,8.0,2,medium,0.45,Open,0.12,22.0
R1491,Z04,Z05,12.954767,80.197839,13.046079,80.149334,8.0,5,low,0.45,Open,0.1,19.0
R1492,Z04,Z04,12.869171,80.161093,12.860942,80.153336,1.5,3,low,0.8,Blocked,1.29,
R1493,Z04,Z04,12.851676,80.255975,12.828512,80.133987,8.0,4,low,0.45,Open,0.1,17.0
R1494,Z05,Z01,13.15716,80.108805,13.184877,80.180381,8.0,3,medium,0.1,Open,0.06,20.0
R1495,Z04,Z05,12.913429,80.231224,12.997024,80.172945,8.0,6,high,0.25,Blocked,1.21,
R1496,Z05,Z04,13.001131,80.131695,12.896466,80.275273,8.0,3,high,0.1,Open,0.04,27.0
R1497,Z04,Z02,12.932244,80.142896,13.068598,80.292772,8.0,3,medium,0.25,Open,0.1,24.0
R1498,Z02,Z04,13.041202,80.281153,12.924624,80.158824,8.0,3,medium,0.65,Open,0.06,23.0
R1499,Z03,Z04,12.998433,80.292821,12.90624,80.241547,8.0,6,low,0.4,Open,0.08,15.0
R1500,Z02,Z05,13.056918,80.294864,13.08506,80.150247,8.0,4,high,0.45,Open,0.04,28.0
