event_id,cell_id,zone_id,zone_name,rainfall_mm_day,flood_index,response_stage,hour,minute
E05142,Z05-031,Z05,South-West Chennai,11.0,0.893,Emergency,4,16
E05143,Z03-016,Z03,Adyar,11.1,1.797,Normal,9,35
E05144,Z01-036,Z01,North Chennai,12.8,1.481,Evacuation,15,26
E05145,Z01-072,Z01,North Chennai,2.4,0.352,Evacuation,10,41
E05146,Z04-048,Z04,Velachery,9.2,1.317,Normal,8,39
E05147,Z01-002,Z01,North Chennai,18.3,1.837,Evacuation,16,27
E05148,Z05-058,Z05,South-West Chennai,11.0,1.096,Emergency,8,19
E05149,Z03-097,Z03,Adyar,18.6,1.888,Emergency,8,59
E05150,Z04-033,Z04,Velachery,2.0,0.267,Warning,7,42
E05151,Z05-035,Z05,South-West Chennai,2.5,0.221,Warning,16,11
E05152,Z01-045,Z01,North Chennai,21.0,2.331,Evacuation,14,14
E05153,Z04-088,Z04,Velachery,21.1,2.517,Evacuation,15,8
E05154,Z03-064,Z03,Adyar,2.7,0.349,Normal,5,3
E05155,Z03-025,Z03,Adyar,9.5,0.828,Warning,13,51
E05156,Z05-016,Z05,South-West Chennai,13.4,0.881,Evacuation,3,6
E05157,Z04-015,Z04,Velachery,2.7,0.443,Evacuation,7,28
E05158,Z05-018,Z05,South-West Chennai,2.0,0.212,Emergency,23,20
E05159,Z02-015,Z02,Central Chennai,3.1,0.31,Emergency,14,15
E05160,Z03-021,Z03,Adyar,11.1,0.882,Evacuation,10,28
E05161,Z02-045,Z02,Central Chennai,12.0,1.314,Normal,18,7
E05162,Z04-003,Z04,Velachery,17.0,2.337,Warning,14,53
E05163,Z05-001,Z05,South-West Chennai,7.6,0.953,Emergency,10,3
E05164,Z02-033,Z02,Central Chennai,2.6,0.247,Evacuation,7,7
E05165,Z05-010,Z05,South-West Chennai,7.5,1.028,Warning,9,44
E05166,Z05-044,Z05,South-West Chennai,16.7,1.698,Warning,11,43
E05167,Z03-078,Z03,Adyar,9.0,1.24,Warning,5,37
E05168,Z05-029,Z05,South-West Chennai,24.0,1.931,Warning,11,28
E05169,Z02-042,Z02,Central Chennai,13.5,1.544,Warning,16,58
E05170,Z04-063,Z04,Velachery,13.9,1.963,Emergency,17,25
E05171,Z03-091,Z03,Adyar,15.1,1.605,Normal,13,15
E05172,Z04-038,Z04,Velachery,8.7,1.392,Evacuation,13,28
E05173,Z01-091,Z01,North Chennai,2.7,0.267,Emergency,17,23
E05174,Z02-090,Z02,Central Chennai,12.2,0.916,Evacuation,20,31
E05175,Z03-008,Z03,Adyar,11.8,1.235,Normal,15,30
E05176,Z04-091,Z04,Velachery,2.6,0.343,Normal,7,22
E05177,Z01-082,Z01,North Chennai,15.5,2.39,Evacuation,14,19
E05178,Z02-041,Z02,Central Chennai,8.4,1.115,Emergency,3,12
E05179,Z05-052,Z05,South-West Chennai,18.4,2.022,Warning,22,36
E05180,Z04-038,Z04,Velachery,11.4,1.589,Evacuation,8,12
E05181,Z04-074,Z04,Velachery,2.8,0.332,Normal,0,8
E05182,Z05-057,Z05,South-West Chennai,8.9,0.893,Evacuation,14,41
E05183,Z02-036,Z02,Central Chennai,21.2,1.805,Warning,1,10
E05184,Z01-028,Z01,North Chennai,3.4,0.292,Warning,22,20
E05185,Z03-098,Z03,Adyar,2.2,0.316,Evacuation,12,9
E05186,Z05-061,Z05,South-West Chennai,8.8,0.868,Evacuation,6,57
E05187,Z04-071,Z04,Velachery,10.9,1.428,Normal,9,12
E05188,Z05-053,Z05,South-West Chennai,2.7,0.178,Warning,12,48
E05189,Z04-024,Z04,Velachery,10.1,1.33,Evacuation,21,31
E05190,Z02-022,Z02,Central Chennai,8.3,0.91,Warning,11,45
E05191,Z01-008,Z01,North Chennai,12.4,1.26,Warning,7,46
E05192,Z02-031,Z02,Central Chennai,9.3,0.86,Warning,15,44
E05193,Z04-030,Z04,Velachery,8.5,1.121,Warning,8,24
E05194,Z05-050,Z05,South-West Chennai,2.5,0.186,Evacuation,5,19
E05195,Z03-034,Z03,Adyar,7.7,0.943,Evacuation,17,12
E05196,Z03-017,Z03,Adyar,7.3,0.815,Evacuation,10,41
E05197,Z05-069,Z05,South-West Chennai,9.2,1.193,Warning,16,34
E05198,Z05-020,Z05,South-West Chennai,16.9,1.933,Emergency,5,32
E05199,Z04-009,Z04,Velachery,9.9,1.132,Normal,11,55
E05200,Z04-049,Z04,Velachery,20.3,3.027,Warning,10,57
E05201,Z04-093,Z04,Velachery,7.6,1.311,Normal,8,46
E05202,Z03-049,Z03,Adyar,3.5,0.316,Normal,9,0
E05203,Z03-010,Z03,Adyar,20.6,1.98,Warning,5,17
E05204,Z04-005,Z04,Velachery,2.2,0.277,Normal,7,22
E05205,Z02-034,Z02,Central Chennai,9.2,0.792,Warning,11,29
E05206,Z02-023,Z02,Central Chennai,2.6,0.309,Normal,7,20
E05207,Z02-077,Z02,Central Chennai,13.1,1.296,Emergency,3,55
E05208,Z04-059,Z04,Velachery,11.6,1.804,Evacuation,7,7
E05209,Z03-027,Z03,Adyar,19.7,2.073,Evacuation,22,24
E05210,Z03-002,Z03,Adyar,2.6,0.306,Evacuation,10,51
E05211,Z05-097,Z05,South-West Chennai,2.6,0.238,Emergency,16,16
E05212,Z04-021,Z04,Velachery,16.5,1.788,Emergency,5,25
E05213,Z04-056,Z04,Velachery,2.1,0.314,Normal,12,14
E05214,Z04-036,Z04,Velachery,7.6,1.379,Warning,3,43
E05215,Z05-059,Z05,South-West Chennai,3.6,0.34,Emergency,1,40
E05216,Z03-015,Z03,Adyar,10.5,1.41,Warning,9,9
E05217,Z04-036,Z04,Velachery,9.0,1.273,Evacuation,16,24
E05218,Z03-046,Z03,Adyar,9.2,0.727,Evacuation,0,50
E05219,Z04-022,Z04,Velachery,2.0,0.363,Warning,23,6
E05220,Z01-046,Z01,North Chennai,10.1,0.982,Normal,10,3
E05221,Z05-016,Z05,South-West Chennai,12.3,1.007,Warning,15,8
E05222,Z01-034,Z01,North Chennai,2.7,0.264,Warning,21,42
E05223,Z05-051,Z05,South-West Chennai,15.1,1.465,Emergency,9,58
E05224,Z01-062,Z01,North Chennai,7.4,1.152,Evacuation,11,52
E05225,Z05-071,Z05,South-West Chennai,10.5,1.003,Evacuation,20,21
E05226,Z05-021,Z05,South-West Chennai,16.8,2.056,Evacuation,7,42
E05227,Z04-048,Z04,Velachery,12.1,1.488,Normal,10,33
E05228,Z03-094,Z03,Adyar,9.5,0.967,Normal,17,15
E05229,Z04-066,Z04,Velachery,9.9,1.217,Warning,22,30
E05230,Z01-098,Z01,North Chennai,18.8,2.36,Evacuation,5,37
E05231,Z03-079,Z03,Adyar,10.1,1.305,Evacuation,6,42
E05232,Z03-057,Z03,Adyar,12.4,1.251,Warning,10,57
E05233,Z04-089,Z04,Velachery,13.5,1.591,Emergency,20,15
E05234,Z03-055,Z03,Adyar,6.4,0.991,Warning,23,48
E05235,Z04-018,Z04,Velachery,2.5,0.424,Normal,2,52
E05236,Z05-093,Z05,South-West Chennai,9.4,1.053,Warning,2,50
E05237,Z01-045,Z01,North Chennai,16.4,1.957,Warning,16,47
E05238,Z05-087,Z05,South-West Chennai,15.9,2.302,Evacuation,6,28
E05239,Z01-039,Z01,North Chennai,2.1,0.261,Evacuation,19,30
E05240,Z02-042,Z02,Central Chennai,12.9,1.858,Normal,15,14
E05241,Z02-096,Z02,Central Chennai,10.9,1.107,Warning,9,0
E05242,Z05-001,Z05,South-West Chennai,9.7,0.942,Normal,9,57
E05243,Z05-006,Z05,South-West Chennai,3.0,0.249,Warning,0,47
E05244,Z01-100,Z01,North Chennai,10.7,1.59,Evacuation,17,36
E05245,Z01-038,Z01,North Chennai,8.0,1.083,Evacuation,7,30
E05246,Z03-013,Z03,Adyar,2.1,0.329,Normal,17,45
E05247,Z02-061,Z02,Central Chennai,10.4,1.083,Evacuation,11,41
E05248,Z05-093,Z05,South-West Chennai,10.4,1.038,Warning,5,55
E05249,Z04-049,Z04,Velachery,19.2,2.654,Evacuation,18,12
E05250,Z02-100,Z02,Central Chennai,7.1,0.861,Evacuation,20,34
E05251,Z01-004,Z01,North Chennai,8.3,1.332,Normal,6,24
E05252,Z05-048,Z05,South-West Chennai,8.2,0.895,Emergency,9,22
E05253,Z01-007,Z01,North Chennai,3.3,0.406,Emergency,9,27
E05254,Z04-095,Z04,Velachery,20.0,1.832,Evacuation,12,52
E05255,Z03-070,Z03,Adyar,18.9,1.686,Warning,17,2
E05256,Z02-022,Z02,Central Chennai,9.7,0.891,Warning,13,34
E05257,Z01-018,Z01,North Chennai,2.5,0.253,Warning,8,19
E05258,Z05-044,Z05,South-West Chennai,22.3,1.813,Evacuation,8,10
E05259,Z01-088,Z01,North Chennai,2.7,0.289,Normal,20,49
E05260,Z01-069,Z01,North Chennai,3.1,0.366,Warning,1,7
E05261,Z01-056,Z01,North Chennai,3.0,0.35,Evacuation,2,18
E05262,Z04-059,Z04,Velachery,9.8,1.452,Normal,12,29
E05263,Z02-084,Z02,Central Chennai,2.5,0.266,Warning,16,37
E05264,Z05-052,Z05,South-West Chennai,16.9,1.803,Warning,16,0
E05265,Z05-084,Z05,South-West Chennai,3.7,0.292,Warning,17,55
E05266,Z04-049,Z04,Velachery,21.7,2.419,Normal,4,18
E05267,Z05-066,Z05,South-West Chennai,9.1,0.906,Normal,23,53
E05268,Z02-009,Z02,Central Chennai,3.7,0.345,Emergency,21,59
E05269,Z02-014,Z02,Central Chennai,13.1,1.124,Normal,23,49
E05270,Z03-052,Z03,Adyar,11.4,1.468,Emergency,7,11
E05271,Z05-022,Z05,South-West Chennai,10.1,1.196,Evacuation,1,32
E05272,Z04-061,Z04,Velachery,10.6,1.377,Evacuation,20,48
E05273,Z01-029,Z01,North Chennai,4.2,0.457,Normal,17,12
E05274,Z01-013,Z01,North Chennai,9.2,1.367,Normal,14,12
E05275,Z05-044,Z05,South-West Chennai,22.7,2.016,Evacuation,0,42
E05276,Z01-098,Z01,North Chennai,23.3,2.679,Evacuation,11,23
E05277,Z01-088,Z01,North Chennai,2.3,0.36,Normal,12,46
E05278,Z04-061,Z04,Velachery,13.5,1.561,Warning,10,58
E05279,Z05-016,Z05,South-West Chennai,9.5,0.858,Emergency,21,32
E05280,Z05-094,Z05,South-West Chennai,2.5,0.236,Warning,4,19
E05281,Z02-096,Z02,Central Chennai,10.2,0.85,Warning,13,27
E05282,Z02-063,Z02,Central Chennai,15.3,1.756,Evacuation,23,14
E05283,Z01-013,Z01,North Chennai,10.8,1.356,Warning,13,0
E05284,Z01-059,Z01,North Chennai,3.6,0.38,Evacuation,21,38
E05285,Z01-013,Z01,North Chennai,12.9,1.414,Warning,3,25
E05286,Z03-056,Z03,Adyar,19.8,2.782,Emergency,22,12
E05287,Z01-071,Z01,North Chennai,3.0,0.259,Emergency,4,28
E05288,Z02-066,Z02,Central Chennai,2.7,0.231,Warning,19,59
E05289,Z03-024,Z03,Adyar,25.2,2.724,Evacuation,7,1
E05290,Z04-044,Z04,Velachery,9.3,1.137,Emergency,11,30
E05291,Z02-090,Z02,Central Chennai,12.5,1.138,Evacuation,18,33
E05292,Z03-082,Z03,Adyar,9.4,1.086,Normal,22,58
E05293,Z04-027,Z04,Velachery,2.3,0.335,Evacuation,21,32
E05294,Z04-092,Z04,Velachery,2.4,0.399,Normal,11,37
E05295,Z03-051,Z03,Adyar,9.0,1.276,Warning,21,16
E05296,Z02-080,Z02,Central Chennai,9.0,0.7,Warning,11,14
E05297,Z01-041,Z01,North Chennai,24.3,2.566,Warning,4,31
E05298,Z03-024,Z03,Adyar,21.3,2.685,Normal,5,51
E05299,Z04-095,Z04,Velachery,16.0,2.435,Normal,16,14
E05300,Z05-097,Z05,South-West Chennai,2.3,0.251,Warning,1,39
E05301,Z05-005,Z05,South-West Chennai,2.5,0.284,Normal,6,30
E05302,Z02-024,Z02,Central Chennai,10.2,1.135,Emergency,3,48
E05303,Z02-038,Z02,Central Chennai,9.0,1.134,Warning,19,48
E05304,Z03-006,Z03,Adyar,6.6,0.943,Evacuation,23,53
E05305,Z03-027,Z03,Adyar,24.9,2.09,Normal,12,19
E05306,Z01-077,Z01,North Chennai,7.6,0.905,Emergency,17,12
E05307,Z02-038,Z02,Central Chennai,12.3,0.944,Warning,1,12
E05308,Z02-041,Z02,Central Chennai,8.3,1.159,Emergency,10,14
E05309,Z02-067,Z02,Central Chennai,10.3,1.073,Evacuation,17,2
E05310,Z03-050,Z03,Adyar,16.3,1.825,Emergency,2,59
E05311,Z02-070,Z02,Central Chennai,9.1,0.939,Warning,5,6
E05312,Z04-085,Z04,Velachery,2.7,0.321,Normal,21,11
E05313,Z02-092,Z02,Central Chennai,5.9,0.684,Evacuation,19,51
E05314,Z03-078,Z03,Adyar,13.1,1.523,Evacuation,2,47
E05315,Z05-030,Z05,South-West Chennai,18.1,1.93,Evacuation,9,50
E05316,Z05-053,Z05,South-West Chennai,2.8,0.197,Warning,13,49
E05317,Z05-089,Z05,South-West Chennai,2.3,0.337,Normal,6,39
E05318,Z03-012,Z03,Adyar,2.2,0.284,Evacuation,2,40
E05319,Z03-021,Z03,Adyar,10.6,0.896,Evacuation,14,50
E05320,Z02-089,Z02,Central Chennai,3.3,0.327,Normal,8,57
E05321,Z04-067,Z04,Velachery,10.1,1.56,Evacuation,7,36
E05322,Z03-052,Z03,Adyar,8.6,1.229,Warning,0,25
E05323,Z05-074,Z05,South-West Chennai,2.4,0.311,Emergency,18,53
E05324,Z01-033,Z01,North Chennai,7.4,0.99,Evacuation,19,13
E05325,Z04-091,Z04,Velachery,2.6,0.407,Warning,13,43
E05326,Z04-075,Z04,Velachery,3.2,0.332,Warning,10,39
E05327,Z04-073,Z04,Velachery,12.0,1.287,Normal,23,26
E05328,Z05-052,Z05,South-West Chennai,19.6,1.986,Evacuation,17,25
E05329,Z03-065,Z03,Adyar,16.5,1.719,Normal,22,27
E05330,Z01-062,Z01,North Chennai,9.2,0.938,Normal,9,20
E05331,Z04-040,Z04,Velachery,8.2,1.228,Warning,20,49
E05332,Z03-081,Z03,Adyar,12.8,1.727,Warning,8,39
E05333,Z04-029,Z04,Velachery,8.3,1.199,Emergency,17,30
E05334,Z05-007,Z05,South-West Chennai,2.7,0.294,Normal,9,34
E05335,Z04-013,Z04,Velachery,11.8,1.064,Warning,6,39
E05336,Z05-023,Z05,South-West Chennai,9.1,0.813,Emergency,9,14
E05337,Z03-096,Z03,Adyar,2.6,0.343,Evacuation,0,31
E05338,Z04-013,Z04,Velachery,11.1,1.262,Warning,15,13
E05339,Z03-033,Z03,Adyar,11.0,1.173,Evacuation,5,33
E05340,Z03-067,Z03,Adyar,2.4,0.341,Evacuation,17,56
E05341,Z04-048,Z04,Velachery,9.1,1.308,Warning,1,45
E05342,Z01-055,Z01,North Chennai,9.7,1.544,Evacuation,10,36
E05343,Z03-015,Z03,Adyar,13.4,1.48,Warning,14,56
E05344,Z02-095,Z02,Central Chennai,15.6,1.68,Warning,19,27
E05345,Z02-030,Z02,Central Chennai,9.7,0.957,Evacuation,21,42
E05346,Z03-056,Z03,Adyar,24.7,2.598,Emergency,15,4
E05347,Z04-014,Z04,Velachery,13.7,1.79,Evacuation,17,46
E05348,Z05-026,Z05,South-West Chennai,8.4,1.153,Evacuation,15,6
E05349,Z03-056,Z03,Adyar,21.2,2.629,Evacuation,4,6
E05350,Z05-065,Z05,South-West Chennai,14.8,1.44,Warning,21,26
E05351,Z03-094,Z03,Adyar,9.5,0.935,Evacuation,22,30
E05352,Z02-060,Z02,Central Chennai,9.8,0.984,Normal,4,59
E05353,Z02-072,Z02,Central Chennai,9.7,1.138,Evacuation,7,45
E05354,Z03-099,Z03,Adyar,8.7,1.119,Evacuation,17,55
E05355,Z04-012,Z04,Velachery,3.4,0.368,Normal,15,19
E05356,Z04-073,Z04,Velachery,12.5,1.285,Warning,7,51
E05357,Z04-053,Z04,Velachery,11.9,1.481,Emergency,2,37
E05358,Z05-065,Z05,South-West Chennai,17.0,1.416,Warning,18,29
E05359,Z05-056,Z05,South-West Chennai,10.2,1.263,Emergency,4,43
E05360,Z04-082,Z04,Velachery,9.3,1.045,Warning,20,21
E05361,Z01-042,Z01,North Chennai,9.7,1.512,Normal,5,57
E05362,Z05-089,Z05,South-West Chennai,2.8,0.261,Normal,20,30
E05363,Z02-094,Z02,Central Chennai,8.5,1.138,Warning,5,42
E05364,Z03-098,Z03,Adyar,3.0,0.267,Evacuation,5,50
E05365,Z04-078,Z04,Velachery,8.6,1.181,Warning,14,20
E05366,Z05-036,Z05,South-West Chennai,3.5,0.319,Normal,21,31
E05367,Z05-089,Z05,South-West Chennai,2.9,0.268,Evacuation,0,41
E05368,Z04-012,Z04,Velachery,4.1,0.335,Evacuation,10,57
E05369,Z05-033,Z05,South-West Chennai,9.2,1.016,Warning,5,13
E05370,Z04-043,Z04,Velachery,3.3,0.305,Emergency,6,47
E05371,Z04-005,Z04,Velachery,2.5,0.272,Normal,11,21
E05372,Z01-018,Z01,North Chennai,2.4,0.217,Emergency,17,6
E05373,Z03-049,Z03,Adyar,3.5,0.402,Evacuation,10,30
E05374,Z05-057,Z05,South-West Chennai,6.4,0.853,Evacuation,8,44
E05375,Z04-095,Z04,Velachery,18.4,2.416,Evacuation,17,9
E05376,Z05-049,Z05,South-West Chennai,2.6,0.263,Normal,11,56
E05377,Z01-048,Z01,North Chennai,6.7,1.142,Warning,1,0
E05378,Z01-001,Z01,North Chennai,14.5,1.801,Evacuation,9,19
E05379,Z05-045,Z05,South-West Chennai,2.7,0.276,Normal,9,48
E05380,Z04-019,Z04,Velachery,11.1,1.597,Evacuation,2,15
E05381,Z04-042,Z04,Velachery,7.7,0.818,Normal,20,31
E05382,Z03-023,Z03,Adyar,9.9,1.012,Evacuation,16,54
E05383,Z03-005,Z03,Adyar,3.4,0.345,Normal,16,26
E05384,Z02-099,Z02,Central Chennai,14.8,1.883,Emergency,3,24
E05385,Z02-035,Z02,Central Chennai,7.3,0.801,Evacuation,2,13
E05386,Z03-060,Z03,Adyar,10.0,0.967,Normal,3,4
E05387,Z03-071,Z03,Adyar,10.4,1.249,Warning,5,33
E05388,Z04-077,Z04,Velachery,12.6,1.196,Normal,17,47
E05389,Z04-092,Z04,Velachery,3.2,0.385,Normal,20,22
E05390,Z03-007,Z03,Adyar,2.9,0.3,Normal,18,21
E05391,Z01-029,Z01,North Chennai,3.8,0.445,Warning,5,58
E05392,Z05-051,Z05,South-West Chennai,14.6,1.623,Warning,8,41
E05393,Z04-060,Z04,Velachery,4.2,0.39,Emergency,4,10
E05394,Z04-066,Z04,Velachery,9.4,1.21,Emergency,18,47
E05395,Z05-035,Z05,South-West Chennai,1.9,0.208,Normal,13,45
E05396,Z05-004,Z05,South-West Chennai,3.1,0.246,Normal,13,28
E05397,Z02-018,Z02,Central Chennai,10.8,1.105,Emergency,16,34
E05398,Z05-091,Z05,South-West Chennai,8.2,0.844,Emergency,17,5
E05399,Z03-063,Z03,Adyar,11.0,1.328,Emergency,1,48
E05400,Z01-053,Z01,North Chennai,18.0,2.157,Normal,17,47
E05401,Z05-029,Z05,South-West Chennai,20.6,1.76,Warning,2,35
E05402,Z01-032,Z01,North Chennai,10.3,1.391,Evacuation,3,18
E05403,Z01-012,Z01,North Chennai,2.9,0.405,Evacuation,23,18
E05404,Z04-052,Z04,Velachery,20.4,2.712,Evacuation,11,52
E05405,Z01-063,Z01,North Chennai,2.3,0.273,Emergency,9,40
E05406,Z05-080,Z05,South-West Chennai,8.6,0.794,Warning,21,1
E05407,Z01-019,Z01,North Chennai,10.4,1.018,Warning,9,23
E05408,Z05-100,Z05,South-West Chennai,1.9,0.189,Evacuation,2,13
E05409,Z02-030,Z02,Central Chennai,13.1,1.115,Normal,12,55
E05410,Z05-049,Z05,South-West Chennai,3.3,0.339,Warning,17,5
E05411,Z02-036,Z02,Central Chennai,21.0,1.84,Evacuation,5,56
E05412,Z02-061,Z02,Central Chennai,13.6,1.047,Warning,2,55
E05413,Z01-055,Z01,North Chennai,13.1,1.611,Emergency,5,55
E05414,Z02-092,Z02,Central Chennai,7.9,0.649,Warning,18,58
E05415,Z03-042,Z03,Adyar,12.2,1.481,Warning,2,3
E05416,Z04-065,Z04,Velachery,15.2,2.243,Warning,10,16
E05417,Z04-084,Z04,Velachery,2.5,0.316,Evacuation,4,27
E05418,Z01-073,Z01,North Chennai,9.9,0.95,Evacuation,0,36
E05419,Z02-081,Z02,Central Chennai,8.2,0.94,Normal,21,33
E05420,Z03-099,Z03,Adyar,12.3,1.387,Normal,21,48
E05421,Z04-019,Z04,Velachery,10.1,1.293,Evacuation,8,42
E05422,Z04-076,Z04,Velachery,2.8,0.318,Warning,16,8
E05423,Z05-028,Z05,South-West Chennai,19.4,1.439,Warning,23,22
E05424,Z02-091,Z02,Central Chennai,2.7,0.281,Warning,1,42
E05425,Z04-086,Z04,Velachery,15.8,2.1,Evacuation,3,8
E05426,Z05-013,Z05,South-West Chennai,7.5,0.845,Emergency,11,23
E05427,Z03-017,Z03,Adyar,8.6,0.886,Evacuation,13,52
E05428,Z03-064,Z03,Adyar,2.6,0.373,Normal,22,1
E05429,Z05-057,Z05,South-West Chennai,8.7,0.818,Evacuation,14,47
E05430,Z01-099,Z01,North Chennai,6.9,1.105,Warning,0,15
E05431,Z02-086,Z02,Central Chennai,11.7,0.96,Warning,11,2
E05432,Z02-097,Z02,Central Chennai,2.2,0.252,Emergency,21,41
E05433,Z02-076,Z02,Central Chennai,4.0,0.371,Normal,14,43
E05434,Z02-087,Z02,Central Chennai,8.7,1.148,Warning,12,49
E05435,Z02-045,Z02,Central Chennai,17.6,1.454,Normal,7,26
E05436,Z02-052,Z02,Central Chennai,7.4,0.862,Evacuation,20,26
E05437,Z05-040,Z05,South-West Chennai,2.8,0.334,Warning,11,53
E05438,Z03-049,Z03,Adyar,4.1,0.306,Warning,23,20
E05439,Z05-038,Z05,South-West Chennai,8.6,0.862,Emergency,2,55
E05440,Z04-063,Z04,Velachery,13.6,1.91,Normal,7,24
E05441,Z05-071,Z05,South-West Chennai,10.7,0.936,Normal,6,55
E05442,Z05-038,Z05,South-West Chennai,8.9,0.734,Emergency,12,30
E05443,Z01-039,Z01,North Chennai,2.1,0.257,Evacuation,21,53
E05444,Z01-015,Z01,North Chennai,15.6,1.739,Emergency,1,30
E05445,Z05-089,Z05,South-West Chennai,3.3,0.317,Normal,18,36
E05446,Z05-040,Z05,South-West Chennai,2.9,0.285,Evacuation,9,40
E05447,Z05-062,Z05,South-West Chennai,16.2,1.553,Evacuation,9,3
E05448,Z02-069,Z02,Central Chennai,7.9,0.77,Warning,14,56
E05449,Z03-036,Z03,Adyar,14.4,1.649,Warning,17,34
E05450,Z04-039,Z04,Velachery,14.1,2.514,Evacuation,22,55
E05451,Z03-009,Z03,Adyar,7.9,0.947,Evacuation,3,12
E05452,Z01-012,Z01,North Chennai,3.5,0.423,Evacuation,18,27
E05453,Z02-090,Z02,Central Chennai,10.5,0.937,Warning,22,44
E05454,Z04-062,Z04,Velachery,18.8,3.124,Evacuation,13,45
E05455,Z05-098,Z05,South-West Chennai,8.2,1.049,Evacuation,9,56
E05456,Z01-020,Z01,North Chennai,7.8,0.986,Evacuation,18,0
E05457,Z05-093,Z05,South-West Chennai,8.4,1.112,Evacuation,0,2
E05458,Z02-077,Z02,Central Chennai,11.5,1.717,Evacuation,0,39
E05459,Z04-072,Z04,Velachery,17.8,2.363,Warning,11,14
E05460,Z05-043,Z05,South-West Chennai,10.6,1.152,Evacuation,13,3
E05461,Z01-045,Z01,North Chennai,17.4,2.525,Evacuation,15,32
E05462,Z02-045,Z02,Central Chennai,16.3,1.487,Evacuation,17,31
E05463,Z02-052,Z02,Central Chennai,7.1,1.057,Warning,12,2
E05464,Z01-008,Z01,North Chennai,11.6,1.281,Emergency,19,34
E05465,Z05-058,Z05,South-West Chennai,11.3,0.919,Warning,2,13
E05466,Z02-055,Z02,Central Chennai,20.4,2.405,Normal,6,1
E05467,Z02-020,Z02,Central Chennai,3.2,0.279,Normal,7,53
E05468,Z03-040,Z03,Adyar,2.8,0.341,Evacuation,3,8
E05469,Z04-090,Z04,Velachery,3.5,0.362,Evacuation,4,27
E05470,Z04-031,Z04,Velachery,2.7,0.435,Evacuation,15,46
E05471,Z03-059,Z03,Adyar,3.3,0.398,Normal,22,58
E05472,Z01-066,Z01,North Chennai,21.1,2.232,Evacuation,4,8
E05473,Z02-014,Z02,Central Chennai,9.4,1.142,Emergency,20,43
E05474,Z03-077,Z03,Adyar,8.6,1.018,Evacuation,15,54
E05475,Z02-060,Z02,Central Chennai,10.4,0.77,Evacuation,3,6
E05476,Z01-021,Z01,North Chennai,9.1,1.174,Evacuation,5,41
E05477,Z04-047,Z04,Velachery,3.0,0.296,Warning,6,10
E05478,Z05-034,Z05,South-West Chennai,20.1,1.731,Evacuation,7,23
E05479,Z01-028,Z01,North Chennai,2.6,0.34,Emergency,16,39
E05480,Z01-079,Z01,North Chennai,8.4,1.425,Warning,18,33
E05481,Z02-025,Z02,Central Chennai,2.4,0.28,Normal,5,39
E05482,Z01-024,Z01,North Chennai,10.8,1.388,Warning,23,49
E05483,Z01-009,Z01,North Chennai,2.2,0.373,Warning,0,53
E05484,Z05-006,Z05,South-West Chennai,3.2,0.292,Warning,8,23
E05485,Z01-077,Z01,North Chennai,8.6,0.875,Emergency,5,31
E05486,Z01-009,Z01,North Chennai,2.5,0.354,Emergency,18,15
E05487,Z03-022,Z03,Adyar,3.1,0.325,Evacuation,8,44
E05488,Z02-042,Z02,Central Chennai,12.1,1.6,Evacuation,5,25
E05489,Z02-063,Z02,Central Chennai,19.1,2.185,Warning,11,31
E05490,Z01-026,Z01,North Chennai,8.7,0.925,Warning,3,19
E05491,Z03-076,Z03,Adyar,2.6,0.269,Evacuation,9,47
E05492,Z03-085,Z03,Adyar,2.7,0.28,Normal,2,53
E05493,Z01-090,Z01,North Chennai,3.7,0.351,Normal,13,48
E05494,Z02-064,Z02,Central Chennai,15.8,1.871,Emergency,23,56
E05495,Z05-051,Z05,South-West Chennai,17.5,1.833,Warning,18,35
E05496,Z02-056,Z02,Central Chennai,21.4,1.558,Warning,23,54
E05497,Z05-035,Z05,South-West Chennai,2.7,0.216,Evacuation,0,19
E05498,Z03-036,Z03,Adyar,13.2,1.758,Emergency,7,43
E05499,Z01-045,Z01,North Chennai,16.0,2.294,Evacuation,12,15
E05500,Z03-079,Z03,Adyar,11.7,1.276,Warning,11,50
E05501,Z03-075,Z03,Adyar,8.2,0.907,Emergency,16,1
E05502,Z04-031,Z04,Velachery,2.9,0.385,Evacuation,8,13
E05503,Z02-077,Z02,Central Chennai,12.4,1.724,Warning,1,56
E05504,Z01-086,Z01,North Chennai,3.7,0.337,Warning,12,40
E05505,Z05-085,Z05,South-West Chennai,2.5,0.246,Evacuation,15,4
E05506,Z02-081,Z02,Central Chennai,8.9,0.979,Normal,19,40
E05507,Z03-026,Z03,Adyar,9.2,1.351,Normal,22,50
E05508,Z01-001,Z01,North Chennai,17.8,2.11,Evacuation,4,42
E05509,Z05-019,Z05,South-West Chennai,13.3,1.071,Evacuation,3,46
E05510,Z03-051,Z03,Adyar,8.5,1.081,Normal,15,32
E05511,Z02-016,Z02,Central Chennai,13.0,1.627,Warning,3,36
E05512,Z04-062,Z04,Velachery,20.5,2.619,Evacuation,12,33
E05513,Z03-066,Z03,Adyar,2.2,0.27,Evacuation,13,6
E05514,Z03-028,Z03,Adyar,12.3,1.535,Evacuation,8,1
E05515,Z01-037,Z01,North Chennai,9.9,1.071,Emergency,17,52
E05516,Z02-043,Z02,Central Chennai,9.5,0.97,Warning,22,40
E05517,Z01-090,Z01,North Chennai,3.3,0.326,Normal,5,41
